sim_section,start_date,end_date,min_days,top_n_alpha,rebalance,rebalance_count,portfolio_returns,index_returns
1.6,2024-02-10,2025-02-13,400,200,Quarterly,4,14.6861797847145,7.5604560885257674
1.6,2024-02-10,2025-02-13,400,200,Semi-Annual,2,17.124677385407516,7.5604560885257674
1.6,2024-02-10,2025-02-13,400,200,Annual,1,18.847701837875707,7.5604560885257674
1.6,2024-02-10,2025-02-13,400,200,No,0,18.847701837875686,7.5604560885257674
1.6,2023-02-10,2025-02-13,400,200,Quarterly,8,44.38093294289886,36.643956124600805
1.6,2023-02-10,2025-02-13,400,200,Semi-Annual,4,66.49488386444887,36.643956124600805
1.6,2023-02-10,2025-02-13,400,200,Annual,2,70.41407507654897,36.643956124600805
1.6,2023-02-10,2025-02-13,400,200,No,0,72.16382477710117,36.643956124600805
1.6,2022-02-10,2025-02-13,400,200,Quarterly,12,51.566183510447104,40.793980141024306
1.6,2022-02-10,2025-02-13,400,200,Semi-Annual,6,71.49622774782029,40.793980141024306
1.6,2022-02-10,2025-02-13,400,200,Annual,3,83.01997430303432,40.793980141024306
1.6,2022-02-10,2025-02-13,400,200,No,0,82.65001001689777,40.793980141024306
1.6,2021-02-10,2025-02-13,400,200,Quarterly,16,78.35090638647753,62.74042284175159
1.6,2021-02-10,2025-02-13,400,200,Semi-Annual,8,110.43051877393326,62.74042284175159
1.6,2021-02-10,2025-02-13,400,200,Annual,4,133.0940009609818,62.74042284175159
1.6,2021-02-10,2025-02-13,400,200,No,0,116.9045551842921,62.74042284175159
1.6,2020-02-10,2025-02-13,400,200,Quarterly,20,87.0325553902735,111.08131122369274
1.6,2020-02-10,2025-02-13,400,200,Semi-Annual,10,141.83553130912406,111.08131122369274
1.6,2020-02-10,2025-02-13,400,200,Annual,5,181.62299723492634,111.08131122369274
1.6,2020-02-10,2025-02-13,400,200,No,0,188.31835050741037,111.08131122369274
1.6,2019-02-10,2025-02-13,400,200,Quarterly,24,107.78083039713007,119.08548325225851
1.6,2019-02-10,2025-02-13,400,200,Semi-Annual,12,177.15838832576426,119.08548325225851
1.6,2019-02-10,2025-02-13,400,200,Annual,6,220.32208900310786,119.08548325225851
1.6,2019-02-10,2025-02-13,400,200,No,0,208.9051782846636,119.08548325225851
1.6,2018-02-10,2025-02-13,400,200,Quarterly,28,87.82606016194279,125.3420344218581
1.6,2018-02-10,2025-02-13,400,200,Semi-Annual,14,152.57509598808488,125.3420344218581
1.6,2018-02-10,2025-02-13,400,200,Annual,7,201.3429998755278,125.3420344218581
1.6,2018-02-10,2025-02-13,400,200,No,0,185.0752012425286,125.3420344218581
1.6,2017-02-10,2025-02-13,400,200,Quarterly,32,133.6481277695456,166.28228547641487
1.6,2017-02-10,2025-02-13,400,200,Semi-Annual,16,220.53647409294786,166.28228547641487
1.6,2017-02-10,2025-02-13,400,200,Annual,8,280.77591769125615,166.28228547641487
1.6,2017-02-10,2025-02-13,400,200,No,0,250.64597964774086,166.28228547641487
1.6,2016-02-10,2025-02-13,400,200,Quarterly,36,203.75414026837166,238.40893424116652
1.6,2016-02-10,2025-02-13,400,200,Semi-Annual,18,306.3007812381364,238.40893424116652
1.6,2016-02-10,2025-02-13,400,200,Annual,9,396.954539741572,238.40893424116652
1.6,2016-02-10,2025-02-13,400,200,No,0,376.74183590147175,238.40893424116652
1.6,2015-02-10,2025-02-13,400,200,Quarterly,40,198.15003770822446,167.33602226538054
1.6,2015-02-10,2025-02-13,400,200,Semi-Annual,20,286.7272851671592,167.33602226538054
1.6,2015-02-10,2025-02-13,400,200,Annual,10,396.954539741572,167.33602226538054
1.6,2015-02-10,2025-02-13,400,200,No,0,0.0,167.33602226538054
