sim_section,start_date,end_date,min_days,top_n_alpha,rebalance,rebalance_count,portfolio_returns,index_returns
1.5,2024-02-10,2025-02-13,400,100,Quarterly,4,15.208955674927937,7.5604560885257674
1.5,2024-02-10,2025-02-13,400,100,Semi-Annual,2,18.057535114122174,7.5604560885257674
1.5,2024-02-10,2025-02-13,400,100,Annual,1,19.27789168866018,7.5604560885257674
1.5,2024-02-10,2025-02-13,400,100,No,0,19.27789168866018,7.5604560885257674
1.5,2023-02-10,2025-02-13,400,100,Quarterly,8,46.15504913248804,36.643956124600805
1.5,2023-02-10,2025-02-13,400,100,Semi-Annual,4,69.70996340211748,36.643956124600805
1.5,2023-02-10,2025-02-13,400,100,Annual,2,73.56881973775091,36.643956124600805
1.5,2023-02-10,2025-02-13,400,100,No,0,74.10859086066904,36.643956124600805
1.5,2022-02-10,2025-02-13,400,100,Quarterly,12,54.39689080586345,40.793980141024306
1.5,2022-02-10,2025-02-13,400,100,Semi-Annual,6,74.65383187280626,40.793980141024306
1.5,2022-02-10,2025-02-13,400,100,Annual,3,85.88836812462705,40.793980141024306
1.5,2022-02-10,2025-02-13,400,100,No,0,84.38488014714807,40.793980141024306
1.5,2021-02-10,2025-02-13,400,100,Quarterly,16,84.74258876528913,62.74042284175159
1.5,2021-02-10,2025-02-13,400,100,Semi-Annual,8,119.23341452721006,62.74042284175159
1.5,2021-02-10,2025-02-13,400,100,Annual,4,139.37211291728855,62.74042284175159
1.5,2021-02-10,2025-02-13,400,100,No,0,123.6128911910775,62.74042284175159
1.5,2020-02-10,2025-02-13,400,100,Quarterly,20,91.74137130192848,111.08131122369274
1.5,2020-02-10,2025-02-13,400,100,Semi-Annual,10,148.60162472031934,111.08131122369274
1.5,2020-02-10,2025-02-13,400,100,Annual,5,186.65785326287042,111.08131122369274
1.5,2020-02-10,2025-02-13,400,100,No,0,187.78360044092696,111.08131122369274
1.5,2019-02-10,2025-02-13,400,100,Quarterly,24,113.93186706046421,119.08548325225851
1.5,2019-02-10,2025-02-13,400,100,Semi-Annual,12,187.0478502959789,119.08548325225851
1.5,2019-02-10,2025-02-13,400,100,Annual,6,227.9476850846457,119.08548325225851
1.5,2019-02-10,2025-02-13,400,100,No,0,216.50105735651968,119.08548325225851
1.5,2018-02-10,2025-02-13,400,100,Quarterly,28,89.3653231984013,125.3420344218581
1.5,2018-02-10,2025-02-13,400,100,Semi-Annual,14,154.90214770983334,125.3420344218581
1.5,2018-02-10,2025-02-13,400,100,Annual,7,199.90983059482292,125.3420344218581
1.5,2018-02-10,2025-02-13,400,100,No,0,198.97555654551525,125.3420344218581
1.5,2017-02-10,2025-02-13,400,100,Quarterly,32,138.5290216572593,166.28228547641487
1.5,2017-02-10,2025-02-13,400,100,Semi-Annual,16,227.360814590834,166.28228547641487
1.5,2017-02-10,2025-02-13,400,100,Annual,8,284.06085859612296,166.28228547641487
1.5,2017-02-10,2025-02-13,400,100,No,0,265.0301521072089,166.28228547641487
1.5,2016-02-10,2025-02-13,400,100,Quarterly,36,220.29141793225594,238.40893424116652
1.5,2016-02-10,2025-02-13,400,100,Semi-Annual,18,323.411651514449,238.40893424116652
1.5,2016-02-10,2025-02-13,400,100,Annual,9,410.4625057682183,238.40893424116652
1.5,2016-02-10,2025-02-13,400,100,No,0,415.45077735396,238.40893424116652
1.5,2015-02-10,2025-02-13,400,100,Quarterly,40,215.17011942733717,167.33602226538054
1.5,2015-02-10,2025-02-13,400,100,Semi-Annual,20,301.78167692333886,167.33602226538054
1.5,2015-02-10,2025-02-13,400,100,Annual,10,410.4625057682183,167.33602226538054
1.5,2015-02-10,2025-02-13,400,100,No,0,0.0,167.33602226538054
