sim_section,start_date,end_date,min_days,top_n_alpha,rebalance,rebalance_count,portfolio_returns,index_returns
2.1,2024-02-10,2025-02-13,400,20,18 months,0,17.896318757459266,7.5604560885257674
2.1,2024-02-10,2025-02-13,400,20,24 months,0,17.896318757459266,7.5604560885257674
2.1,2024-02-10,2025-02-13,400,20,36 months,0,17.896318757459266,7.5604560885257674
2.1,2023-02-10,2025-02-13,400,20,18 months,1,72.7115217720965,36.643956124600805
2.1,2023-02-10,2025-02-13,400,20,24 months,1,75.84634069900036,36.643956124600805
2.1,2023-02-10,2025-02-13,400,20,36 months,0,75.84634069900036,36.643956124600805
2.1,2022-02-10,2025-02-13,400,20,18 months,2,83.70760307103392,40.793980141024306
2.1,2022-02-10,2025-02-13,400,20,24 months,1,86.77629569927817,40.793980141024306
2.1,2022-02-10,2025-02-13,400,20,36 months,1,91.76446378900633,40.793980141024306
2.1,2021-02-10,2025-02-13,400,20,18 months,2,126.21310271897393,62.74042284175159
2.1,2021-02-10,2025-02-13,400,20,24 months,2,144.456412696692,62.74042284175159
2.1,2021-02-10,2025-02-13,400,20,36 months,1,133.35678679951684,62.74042284175159
2.1,2020-02-10,2025-02-13,400,20,18 months,3,193.48657798652462,111.08131122369274
2.1,2020-02-10,2025-02-13,400,20,24 months,2,221.73447758522684,111.08131122369274
2.1,2020-02-10,2025-02-13,400,20,36 months,1,208.88741109049667,111.08131122369274
2.1,2019-02-10,2025-02-13,400,20,18 months,4,220.32396725735555,119.08548325225851
2.1,2019-02-10,2025-02-13,400,20,24 months,3,219.56740152325023,119.08548325225851
2.1,2019-02-10,2025-02-13,400,20,36 months,2,259.33357496825346,119.08548325225851
2.1,2018-02-10,2025-02-13,400,20,18 months,4,146.51602047937752,125.3420344218581
2.1,2018-02-10,2025-02-13,400,20,24 months,3,209.58848164568002,125.3420344218581
2.1,2018-02-10,2025-02-13,400,20,36 months,2,159.7520183383014,125.3420344218581
2.1,2017-02-10,2025-02-13,400,20,18 months,5,250.3199934622824,166.28228547641487
2.1,2017-02-10,2025-02-13,400,20,24 months,4,246.98174493732492,166.28228547641487
2.1,2017-02-10,2025-02-13,400,20,36 months,2,275.9925917852231,166.28228547641487
2.1,2016-02-10,2025-02-13,400,20,18 months,6,391.5954132333471,238.40893424116652
2.1,2016-02-10,2025-02-13,400,20,24 months,4,465.8165611733294,238.40893424116652
2.1,2016-02-10,2025-02-13,400,20,36 months,3,456.73386032119953,238.40893424116652
2.1,2015-02-10,2025-02-13,400,20,18 months,6,240.31068823138142,167.33602226538054
2.1,2015-02-10,2025-02-13,400,20,24 months,5,246.98174493732492,167.33602226538054
2.1,2015-02-10,2025-02-13,400,20,36 months,3,159.7520183383014,167.33602226538054
