Index Name,Date,PE,PB,Div Yield,Close,Earnings
NIFTY NEXT 50,04/07/2018,43.95,3.3,1.17,28113.3,639.67
NIFTY NEXT 50,03/07/2018,44.04,3.31,1.17,28170.5,639.66
NIFTY NEXT 50,02/07/2018,40.58,3.3,1.17,28042.45,691.04
NIFTY NEXT 50,29/06/2018,40.93,3.32,1.16,28291.7,691.22
NIFTY NEXT 50,28/06/2018,39.96,3.27,1.21,27771.35,694.98
NIFTY NEXT 50,27/06/2018,40.46,3.31,1.2,28119,694.98
NIFTY NEXT 50,26/06/2018,41.36,3.36,1.18,28505.85,689.21
NIFTY NEXT 50,25/06/2018,32.3,3.35,1.19,28447.7,880.73
NIFTY NEXT 50,22/06/2018,32.73,3.4,1.17,28829.45,880.83
NIFTY NEXT 50,21/06/2018,32.56,3.38,1.18,28675.85,880.71
NIFTY NEXT 50,20/06/2018,32.81,3.4,1.17,28838.55,878.96
NIFTY NEXT 50,19/06/2018,32.78,3.4,1.17,28847.9,880.05
NIFTY NEXT 50,18/06/2018,33.03,3.42,1.16,29064.75,879.95
NIFTY NEXT 50,15/06/2018,33.32,3.44,1.15,29215.65,876.82
NIFTY NEXT 50,14/06/2018,33.57,3.47,1.15,29440.7,876.99
NIFTY NEXT 50,13/06/2018,33.63,3.47,1.14,29491.4,876.94
NIFTY NEXT 50,12/06/2018,33.7,3.48,1.14,29548.75,876.82
NIFTY NEXT 50,11/06/2018,33.46,3.46,1.15,29339.15,876.84
NIFTY NEXT 50,08/06/2018,34.32,3.45,1.15,29320.6,854.33
NIFTY NEXT 50,07/06/2018,33.68,3.44,1.15,29204.65,867.12
NIFTY NEXT 50,06/06/2018,33.27,3.39,1.17,28824.15,866.37
NIFTY NEXT 50,05/06/2018,32.77,3.34,1.19,28390.7,866.36
NIFTY NEXT 50,04/06/2018,33.11,3.38,1.18,28689.25,866.48
NIFTY NEXT 50,01/06/2018,33.41,3.41,1.16,28948,866.45
NIFTY NEXT 50,31/05/2018,33.75,3.44,1.15,29241.4,866.41
NIFTY NEXT 50,30/05/2018,33.87,3.46,1.15,29343.35,866.35
NIFTY NEXT 50,29/05/2018,33.97,3.47,1.15,29428.75,866.32
NIFTY NEXT 50,28/05/2018,33.99,3.47,1.15,29447.1,866.35
NIFTY NEXT 50,25/05/2018,33.47,3.41,1.16,28963.4,865.35
NIFTY NEXT 50,24/05/2018,32.92,3.35,1.18,28481.2,865.16
NIFTY NEXT 50,23/05/2018,32.83,3.35,1.19,28411.3,865.41
NIFTY NEXT 50,22/05/2018,33.01,3.36,1.18,28562.5,865.27
NIFTY NEXT 50,21/05/2018,32.57,3.32,1.2,28179.45,865.2
NIFTY NEXT 50,18/05/2018,33.05,3.37,1.18,28600.7,865.38
NIFTY NEXT 50,17/05/2018,33.53,3.42,1.16,29017.2,865.41
NIFTY NEXT 50,16/05/2018,33.54,3.42,1.16,29022.1,865.3
NIFTY NEXT 50,15/05/2018,33.58,3.42,1.16,29052.6,865.18
NIFTY NEXT 50,14/05/2018,33.69,3.43,1.16,29148.45,865.2
NIFTY NEXT 50,11/05/2018,33.85,3.45,1.15,29288.65,865.25
NIFTY NEXT 50,10/05/2018,33.84,3.45,1.15,29284.8,865.39
NIFTY NEXT 50,09/05/2018,34.29,3.49,1.14,29668.95,865.24
NIFTY NEXT 50,08/05/2018,34.49,3.51,1.13,29842.5,865.25
NIFTY NEXT 50,07/05/2018,34.6,3.53,1.13,29939,865.29
NIFTY NEXT 50,04/05/2018,34.33,3.5,1.14,29703.95,865.25
NIFTY NEXT 50,03/05/2018,34.55,3.52,1.13,29898.9,865.38
NIFTY NEXT 50,02/05/2018,35,3.57,1.11,30287.9,865.37
NIFTY NEXT 50,30/04/2018,35.46,3.61,1.1,30682.65,865.27
NIFTY NEXT 50,27/04/2018,35.26,3.59,1.11,30513.4,865.38
NIFTY NEXT 50,26/04/2018,35.05,3.57,1.11,30326.8,865.24
NIFTY NEXT 50,25/04/2018,35.12,3.58,1.11,30393.05,865.41
NIFTY NEXT 50,24/04/2018,35.18,3.59,1.11,30444.75,865.4
NIFTY NEXT 50,23/04/2018,35.12,3.58,1.11,30391.4,865.36
NIFTY NEXT 50,20/04/2018,34.73,3.49,1.12,30231.4,870.47
NIFTY NEXT 50,19/04/2018,34.87,3.51,1.11,30358.75,870.63
NIFTY NEXT 50,18/04/2018,34.62,3.48,1.12,30139.4,870.58
NIFTY NEXT 50,17/04/2018,34.65,3.49,1.12,30165.55,870.58
NIFTY NEXT 50,16/04/2018,34.58,3.48,1.12,30105.05,870.59
NIFTY NEXT 50,13/04/2018,34.4,3.46,1.13,29946.45,870.54
NIFTY NEXT 50,12/04/2018,34.41,3.46,1.13,29956.75,870.58
NIFTY NEXT 50,11/04/2018,34.47,3.47,1.13,30005.95,870.49
NIFTY NEXT 50,10/04/2018,34.42,3.46,1.13,29963.2,870.52
NIFTY NEXT 50,09/04/2018,34.47,3.47,1.13,30002.1,870.38
NIFTY NEXT 50,06/04/2018,34.45,3.47,1.13,29991.55,870.58
NIFTY NEXT 50,05/04/2018,34.06,3.43,1.14,29645.2,870.38
NIFTY NEXT 50,04/04/2018,33.45,3.37,1.16,29119.55,870.54
NIFTY NEXT 50,03/04/2018,33.84,3.4,1.15,29455.55,870.44
NIFTY NEXT 50,02/04/2018,33.45,3.37,1.16,29114.25,870.38
NIFTY NEXT 50,28/03/2018,34.65,3.34,1.16,28545.25,823.82
NIFTY NEXT 50,27/03/2018,35,3.37,1.15,28835.75,823.88
NIFTY NEXT 50,26/03/2018,34.73,3.35,1.16,28616.95,823.98
NIFTY NEXT 50,23/03/2018,34.21,3.3,1.17,28189.9,824.03
NIFTY NEXT 50,22/03/2018,34.43,3.32,1.17,28369.65,823.98
NIFTY NEXT 50,21/03/2018,34.69,3.33,1.16,28479.05,820.96
NIFTY NEXT 50,20/03/2018,34.54,3.32,1.17,28358.85,821.04
NIFTY NEXT 50,19/03/2018,34.29,3.3,1.17,28222.05,823.04
NIFTY NEXT 50,16/03/2018,34.85,3.35,1.16,28647.6,822.03
NIFTY NEXT 50,15/03/2018,35.39,3.38,1.14,28904.95,816.75
NIFTY NEXT 50,14/03/2018,35.35,3.38,1.15,28892.3,817.32
NIFTY NEXT 50,13/03/2018,35.32,3.38,1.15,28858.3,817.05
NIFTY NEXT 50,12/03/2018,35.03,3.34,1.16,28503.05,813.68
NIFTY NEXT 50,09/03/2018,34.77,3.31,1.17,28290,813.63
NIFTY NEXT 50,08/03/2018,34.75,3.31,1.15,28278.4,813.77
NIFTY NEXT 50,07/03/2018,34.78,3.31,1.15,28297.8,813.62
NIFTY NEXT 50,06/03/2018,35.18,3.35,1.14,28623.3,813.62
NIFTY NEXT 50,05/03/2018,35.12,3.38,1.13,28892.1,822.67
NIFTY NEXT 50,01/03/2018,35.5,3.41,1.12,29202.2,822.6
NIFTY NEXT 50,28/02/2018,35.76,3.44,1.09,29404,822.26
NIFTY NEXT 50,27/02/2018,36.15,3.45,1.09,29534.9,817.01
NIFTY NEXT 50,26/02/2018,36.88,3.46,1.08,29646.35,803.86
NIFTY NEXT 50,23/02/2018,36.54,3.43,1.09,29375.65,803.93
NIFTY NEXT 50,22/02/2018,35.98,3.38,1.03,28920.45,803.79
NIFTY NEXT 50,21/02/2018,36.49,3.41,1.02,29190.45,799.96
NIFTY NEXT 50,20/02/2018,36.65,3.43,1.01,29315.7,799.88
NIFTY NEXT 50,19/02/2018,36.49,3.41,1.02,29182.55,799.74
NIFTY NEXT 50,16/02/2018,36.89,3.45,1.04,29501.9,799.73
NIFTY NEXT 50,15/02/2018,37.18,3.49,1.03,29833.75,802.41
NIFTY NEXT 50,14/02/2018,37.13,3.52,1.02,30110.25,810.94
NIFTY NEXT 50,12/02/2018,37.32,3.53,1.02,30171.85,808.46
NIFTY NEXT 50,09/02/2018,36.83,3.48,1.03,29728.95,807.19
NIFTY NEXT 50,08/02/2018,36.78,3.49,1.03,29827.35,810.97
NIFTY NEXT 50,07/02/2018,36.2,3.43,1.04,29351.15,810.81
NIFTY NEXT 50,06/02/2018,35.94,3.41,1.05,29138.85,810.76
NIFTY NEXT 50,05/02/2018,36.45,3.46,1.04,29559.05,810.95
NIFTY NEXT 50,02/02/2018,36.63,3.47,1.03,29656.45,809.62
NIFTY NEXT 50,01/02/2018,37.75,3.57,1,30524.85,808.61
NIFTY NEXT 50,31/01/2018,37.74,3.57,1.01,30500.3,808.17
NIFTY NEXT 50,30/01/2018,38.09,3.59,1,30712.4,806.31
NIFTY NEXT 50,29/01/2018,38.3,3.61,0.99,30891.2,806.56
NIFTY NEXT 50,25/01/2018,37.99,3.63,0.99,31013.1,816.35
NIFTY NEXT 50,24/01/2018,38.51,3.68,0.97,31440.65,816.43
NIFTY NEXT 50,23/01/2018,38.76,3.7,0.97,31628.3,816
NIFTY NEXT 50,22/01/2018,38.49,3.68,0.97,31404.6,815.92
NIFTY NEXT 50,19/01/2018,38.19,3.65,0.98,31165.65,816.07
NIFTY NEXT 50,18/01/2018,37.91,3.62,0.99,30931.85,815.93
NIFTY NEXT 50,17/01/2018,38.48,3.67,0.97,31348.05,814.66
NIFTY NEXT 50,16/01/2018,38.21,3.64,0.98,31122.2,814.5
NIFTY NEXT 50,15/01/2018,38.84,3.7,0.97,31639.55,814.61
NIFTY NEXT 50,12/01/2018,38.81,3.7,0.97,31704.85,816.92
NIFTY NEXT 50,11/01/2018,38.8,3.7,0.97,31695.8,816.9
NIFTY NEXT 50,10/01/2018,38.84,3.7,0.97,31727.95,816.89
NIFTY NEXT 50,09/01/2018,38.91,3.71,0.96,31782.05,816.81
NIFTY NEXT 50,08/01/2018,39.08,3.73,0.96,31919.7,816.78
NIFTY NEXT 50,05/01/2018,38.8,3.7,0.97,31696.15,816.91
NIFTY NEXT 50,04/01/2018,38.32,3.65,0.98,31300.65,816.82
NIFTY NEXT 50,03/01/2018,37.83,3.62,0.99,30973.6,818.76
NIFTY NEXT 50,02/01/2018,37.61,3.6,0.99,30798.3,818.89
NIFTY NEXT 50,01/01/2018,37.74,3.61,0.99,30899.6,818.75
NIFTY NEXT 50,29/12/2017,37.82,3.61,0.99,30964.65,818.74
NIFTY NEXT 50,28/12/2017,37.73,3.6,1,30765.55,815.41
NIFTY NEXT 50,27/12/2017,37.71,3.6,1,30750.4,815.44
NIFTY NEXT 50,26/12/2017,37.89,3.62,1,30899.9,815.52
NIFTY NEXT 50,22/12/2017,37.73,3.6,1,30764.8,815.39
NIFTY NEXT 50,21/12/2017,37.55,3.58,1.01,30625,815.58
NIFTY NEXT 50,20/12/2017,37.38,3.57,1.01,30480.45,815.42
NIFTY NEXT 50,19/12/2017,37.37,3.57,1.01,30473.4,815.45
NIFTY NEXT 50,18/12/2017,36.84,3.52,1.03,30042.25,815.48
NIFTY NEXT 50,15/12/2017,36.49,3.48,1.04,29759.7,815.56
NIFTY NEXT 50,14/12/2017,36.18,3.45,1.05,29508.45,815.6
NIFTY NEXT 50,13/12/2017,36.17,3.45,1.05,29496.7,815.5
NIFTY NEXT 50,12/12/2017,36.53,3.49,1.04,29787.1,815.41
NIFTY NEXT 50,11/12/2017,36.89,3.52,1.03,30087,815.59
NIFTY NEXT 50,08/12/2017,36.79,3.51,1.03,30001.7,815.49
NIFTY NEXT 50,07/12/2017,36.43,3.48,1.04,29711.7,815.58
NIFTY NEXT 50,06/12/2017,35.83,3.42,1.06,29219.65,815.51
NIFTY NEXT 50,05/12/2017,36.19,3.45,1.05,29511.65,815.46
NIFTY NEXT 50,04/12/2017,36.16,3.45,1.05,29489.6,815.53
NIFTY NEXT 50,01/12/2017,36.14,3.45,1.05,29471,815.47
NIFTY NEXT 50,30/11/2017,36.5,3.48,1.04,29768.1,815.56
NIFTY NEXT 50,29/11/2017,36.82,3.5,1.04,30030.35,815.6
NIFTY NEXT 50,28/11/2017,36.84,3.51,1.04,30039.85,815.41
NIFTY NEXT 50,27/11/2017,35.92,3.5,1.04,29994.1,835.03
NIFTY NEXT 50,24/11/2017,35.82,3.49,1.04,29908.95,834.98
NIFTY NEXT 50,23/11/2017,35.57,3.48,1.05,29780.8,837.24
NIFTY NEXT 50,22/11/2017,35.88,3.48,1.05,29791.45,830.31
NIFTY NEXT 50,21/11/2017,34.78,3.48,1.05,29832.7,857.75
NIFTY NEXT 50,20/11/2017,34.89,3.48,1.05,29784.95,853.68
NIFTY NEXT 50,17/11/2017,34.85,3.47,1.05,29754.6,853.79
NIFTY NEXT 50,16/11/2017,34.3,3.42,1.08,29350.5,855.7
NIFTY NEXT 50,15/11/2017,33.9,3.38,1.09,29014.75,855.89
NIFTY NEXT 50,14/11/2017,34.3,3.42,1.08,29353.6,855.79
NIFTY NEXT 50,13/11/2017,34.41,3.43,1.07,29447.1,855.77
NIFTY NEXT 50,10/11/2017,34.65,3.45,1.07,29654.8,855.84
NIFTY NEXT 50,09/11/2017,34.52,3.46,1.06,29741.8,861.58
NIFTY NEXT 50,08/11/2017,34.05,3.44,1.07,29546.85,867.75
NIFTY NEXT 50,07/11/2017,34.31,3.47,1.06,29779.3,867.95
NIFTY NEXT 50,06/11/2017,34.65,3.52,1.05,30242.2,872.79
NIFTY NEXT 50,03/11/2017,34.08,3.5,1.05,30043.9,881.57
NIFTY NEXT 50,02/11/2017,34.13,3.49,1.05,30020.4,879.59
NIFTY NEXT 50,01/11/2017,34,3.48,1.06,29903.7,879.52
NIFTY NEXT 50,31/10/2017,33.9,3.45,1.07,29644.15,874.46
NIFTY NEXT 50,30/10/2017,33.99,3.49,1.07,29674.75,873.04
NIFTY NEXT 50,27/10/2017,33.43,3.44,1.09,29355.7,878.12
NIFTY NEXT 50,26/10/2017,33.2,3.41,1.1,29154.1,878.14
NIFTY NEXT 50,25/10/2017,33.07,3.4,1.1,29038.15,878.08
NIFTY NEXT 50,24/10/2017,32.74,3.36,1.12,28676.85,875.9
NIFTY NEXT 50,23/10/2017,32.8,3.36,1.12,28731.25,875.95
NIFTY NEXT 50,19/10/2017,32.75,3.35,1.12,28588.3,872.93
NIFTY NEXT 50,18/10/2017,32.92,3.36,1.12,28740.2,873.03
NIFTY NEXT 50,17/10/2017,32.97,3.37,1.11,28782.7,873
NIFTY NEXT 50,16/10/2017,32.82,3.35,1.12,28646.45,872.84
NIFTY NEXT 50,13/10/2017,32.74,3.35,1.14,28575.45,872.8
NIFTY NEXT 50,12/10/2017,32.69,3.34,1.14,28528.85,872.71
NIFTY NEXT 50,11/10/2017,32.33,3.31,1.16,28214.85,872.71
NIFTY NEXT 50,10/10/2017,32.53,3.33,1.15,28391.6,872.78
NIFTY NEXT 50,09/10/2017,32.33,3.31,1.16,28219.15,872.85
NIFTY NEXT 50,06/10/2017,32.33,3.3,1.16,28176.15,871.52
NIFTY NEXT 50,05/10/2017,32.07,3.28,1.17,27951.85,871.59
NIFTY NEXT 50,04/10/2017,31.98,3.27,1.17,27869.85,871.48
NIFTY NEXT 50,03/10/2017,31.92,3.26,1.17,27819.45,871.54
NIFTY NEXT 50,29/09/2017,31.62,3.23,1.18,27558.9,871.57
NIFTY NEXT 50,28/09/2017,30.58,3.76,1.2,27216.5,890.01
NIFTY NEXT 50,27/09/2017,30.48,3.75,1.21,27132.75,890.18
NIFTY NEXT 50,26/09/2017,31.06,3.82,1.18,27648.1,890.15
NIFTY NEXT 50,25/09/2017,30.99,3.81,1.19,27583.55,890.08
NIFTY NEXT 50,22/09/2017,31.4,3.86,1.17,27947.25,890.04
NIFTY NEXT 50,21/09/2017,32.24,3.96,1.14,28695.45,890.06
NIFTY NEXT 50,20/09/2017,32.46,3.99,1.13,28886.95,889.92
NIFTY NEXT 50,19/09/2017,32.55,4,1.13,28967.05,889.92
NIFTY NEXT 50,18/09/2017,32.46,3.99,1.13,28891.3,890.06
NIFTY NEXT 50,15/09/2017,32.34,3.98,1.14,28781.45,889.96
NIFTY NEXT 50,14/09/2017,32.42,3.99,1.14,28851.75,889.94
NIFTY NEXT 50,13/09/2017,32.31,3.97,1.14,28753.5,889.93
NIFTY NEXT 50,12/09/2017,32.42,3.99,1.14,28852.95,889.97
NIFTY NEXT 50,11/09/2017,32.12,3.95,1.15,28592.5,890.18
NIFTY NEXT 50,08/09/2017,31.88,3.92,1.15,28377.15,890.12
NIFTY NEXT 50,07/09/2017,32.11,3.96,1.15,28583.5,890.17
NIFTY NEXT 50,06/09/2017,31.88,3.93,1.16,28377.15,890.12
NIFTY NEXT 50,05/09/2017,31.84,3.93,1.16,28338.7,890.03
NIFTY NEXT 50,04/09/2017,31.63,3.91,1.17,28183.15,891.03
NIFTY NEXT 50,01/09/2017,31.8,3.93,1.16,28338.35,891.14
NIFTY NEXT 50,31/08/2017,31.48,3.89,1.17,28054.4,891.18
NIFTY NEXT 50,30/08/2017,31.5,3.89,1.17,28066.8,891.01
NIFTY NEXT 50,29/08/2017,31.02,3.83,1.19,27647,891.26
NIFTY NEXT 50,28/08/2017,31.37,3.87,1.18,27948.85,890.94
NIFTY NEXT 50,24/08/2017,31.06,3.84,1.19,27679.2,891.15
NIFTY NEXT 50,23/08/2017,30.8,3.8,1.2,27441.3,890.95
NIFTY NEXT 50,22/08/2017,30.38,3.75,1.21,27073.95,891.18
NIFTY NEXT 50,21/08/2017,30.48,3.77,1.21,27217.6,892.97
NIFTY NEXT 50,18/08/2017,30.1,3.83,1.19,27657.05,918.84
NIFTY NEXT 50,17/08/2017,29.71,3.84,1.19,27718.35,932.96
NIFTY NEXT 50,16/08/2017,29.73,3.84,1.18,27734.3,932.87
NIFTY NEXT 50,14/08/2017,29.44,3.81,1.2,27464.1,932.88
NIFTY NEXT 50,11/08/2017,28.8,3.73,1.22,26873.85,933.12
NIFTY NEXT 50,10/08/2017,28.82,3.73,1.23,26895.05,933.21
NIFTY NEXT 50,09/08/2017,29.73,3.84,1.2,27652,930.1
NIFTY NEXT 50,08/08/2017,30.26,3.91,1.18,28144.8,930.1
NIFTY NEXT 50,07/08/2017,30.64,3.96,1.16,28499.25,930.13
NIFTY NEXT 50,04/08/2017,30.07,3.9,1.18,28119.1,935.12
NIFTY NEXT 50,03/08/2017,29.81,3.86,1.19,27785.3,932.08
NIFTY NEXT 50,02/08/2017,29.56,3.85,1.19,27729,938.06
NIFTY NEXT 50,01/08/2017,29.61,3.87,1.19,27872.95,941.34
NIFTY NEXT 50,31/07/2017,29.15,3.88,1.19,27922.8,957.9
NIFTY NEXT 50,28/07/2017,28.98,3.85,1.19,27759.55,957.89
NIFTY NEXT 50,27/07/2017,28.88,3.88,1.2,27583.25,955.1
NIFTY NEXT 50,26/07/2017,29.03,3.91,1.19,27735.6,955.41
NIFTY NEXT 50,25/07/2017,29,3.9,1.2,27711.65,955.57
NIFTY NEXT 50,24/07/2017,28.92,3.89,1.2,27634.8,955.56
NIFTY NEXT 50,21/07/2017,28.89,3.89,1.2,27605.4,955.53
NIFTY NEXT 50,20/07/2017,28.82,3.91,1.2,27535.55,955.43
NIFTY NEXT 50,19/07/2017,28.93,3.92,1.2,27644.25,955.56
NIFTY NEXT 50,18/07/2017,28.55,3.87,1.21,27277.25,955.42
NIFTY NEXT 50,17/07/2017,28.73,3.91,1.21,27452.15,955.52
NIFTY NEXT 50,14/07/2017,28.69,3.91,1.22,27413.9,955.52
NIFTY NEXT 50,13/07/2017,28.68,3.91,1.22,27405.2,955.55
NIFTY NEXT 50,12/07/2017,28.44,3.87,1.23,27176.3,955.57
NIFTY NEXT 50,11/07/2017,28.19,3.84,1.24,26929.45,955.28
NIFTY NEXT 50,10/07/2017,28.37,3.86,1.23,27108.15,955.52
NIFTY NEXT 50,07/07/2017,28.13,3.83,1.24,26872.4,955.29
NIFTY NEXT 50,06/07/2017,28.12,3.83,1.24,26869.65,955.54
NIFTY NEXT 50,05/07/2017,28,3.81,1.25,26756.05,955.57
NIFTY NEXT 50,04/07/2017,27.79,3.78,1.26,26547.9,955.3
NIFTY NEXT 50,03/07/2017,27.83,3.79,1.25,26588,955.37
NIFTY NEXT 50,30/06/2017,27.48,3.74,1.27,26254.5,955.4
NIFTY NEXT 50,29/06/2017,27.27,3.71,1.28,26054.2,955.42
NIFTY NEXT 50,28/06/2017,27.26,3.71,1.28,26040.15,955.25
NIFTY NEXT 50,27/06/2017,27.18,3.7,1.29,25968.2,955.42
NIFTY NEXT 50,23/06/2017,27.38,3.73,1.28,26157.9,955.37
NIFTY NEXT 50,22/06/2017,27.74,3.78,1.26,26497.1,955.19
NIFTY NEXT 50,21/06/2017,27.94,3.8,1.25,26687.1,955.16
NIFTY NEXT 50,20/06/2017,29.33,3.8,1.25,26684,909.79
NIFTY NEXT 50,19/06/2017,29.27,3.8,1.25,26648.25,910.43
NIFTY NEXT 50,16/06/2017,28.55,3.78,1.26,26550,929.95
NIFTY NEXT 50,15/06/2017,31.14,3.81,1.27,26474.95,850.19
NIFTY NEXT 50,14/06/2017,31.17,3.81,1.27,26507.4,850.41
NIFTY NEXT 50,13/06/2017,31.26,3.82,1.27,26584.7,850.44
NIFTY NEXT 50,12/06/2017,29.07,3.82,1.27,26557.6,913.57
NIFTY NEXT 50,09/06/2017,29.48,3.83,1.27,26606.4,902.52
NIFTY NEXT 50,08/06/2017,29.37,3.81,1.27,26507.25,902.53
NIFTY NEXT 50,07/06/2017,29.35,3.8,1.28,26422.6,900.26
NIFTY NEXT 50,06/06/2017,29.22,3.78,1.29,26264.45,898.85
NIFTY NEXT 50,05/06/2017,29.69,3.81,1.28,26457.2,891.11
NIFTY NEXT 50,02/06/2017,29.47,3.78,1.29,26254.9,890.9
NIFTY NEXT 50,01/06/2017,29.29,3.75,1.29,26095.75,890.94
NIFTY NEXT 50,31/05/2017,29.38,3.74,1.3,26027.75,885.9
NIFTY NEXT 50,30/05/2017,29.26,3.73,1.3,25918.45,885.8
NIFTY NEXT 50,29/05/2017,29.04,3.7,1.31,25727.8,885.94
NIFTY NEXT 50,26/05/2017,29.19,3.74,1.3,25983.3,890.14
NIFTY NEXT 50,25/05/2017,24.72,3.51,1.33,25407.7,1027.82
NIFTY NEXT 50,24/05/2017,24.47,3.47,1.34,25149.45,1027.77
NIFTY NEXT 50,23/05/2017,24.86,3.52,1.32,25534.85,1027.15
NIFTY NEXT 50,22/05/2017,25.2,3.57,1.3,25880.5,1027
NIFTY NEXT 50,19/05/2017,28.61,3.6,1.29,26099.3,912.24
NIFTY NEXT 50,18/05/2017,28.79,3.62,1.28,26251.05,911.81
NIFTY NEXT 50,17/05/2017,29.01,3.7,1.26,26799.55,923.8
NIFTY NEXT 50,16/05/2017,29.18,3.72,1.25,26940.95,923.27
NIFTY NEXT 50,15/05/2017,29.08,3.72,1.25,26949.1,926.72
NIFTY NEXT 50,12/05/2017,28.85,3.69,1.26,26725.2,926.35
NIFTY NEXT 50,11/05/2017,28.98,3.7,1.26,26849.65,926.49
NIFTY NEXT 50,10/05/2017,28.93,3.7,1.26,26806.7,926.61
NIFTY NEXT 50,09/05/2017,28.56,3.65,1.27,26465.1,926.65
NIFTY NEXT 50,08/05/2017,28.34,3.62,1.28,26255.3,926.44
NIFTY NEXT 50,05/05/2017,28.21,3.61,1.29,26142.25,926.7
NIFTY NEXT 50,04/05/2017,28.62,3.66,1.27,26514.45,926.43
NIFTY NEXT 50,03/05/2017,28.54,3.65,1.28,26441.45,926.47
NIFTY NEXT 50,02/05/2017,28.55,3.65,1.27,26457.55,926.71
NIFTY NEXT 50,28/04/2017,28.41,3.63,1.28,26323.6,926.56
NIFTY NEXT 50,27/04/2017,28.36,3.63,1.28,26281.1,926.7
NIFTY NEXT 50,26/04/2017,28.5,3.64,1.28,26407.45,926.58
NIFTY NEXT 50,25/04/2017,28.62,3.65,1.27,26461.4,924.58
NIFTY NEXT 50,24/04/2017,28.19,3.6,1.29,26062.35,924.52
NIFTY NEXT 50,21/04/2017,27.97,3.57,1.3,25845.65,924.05
NIFTY NEXT 50,20/04/2017,27.91,3.56,1.31,25786.75,923.93
NIFTY NEXT 50,19/04/2017,27.81,3.55,1.31,25694.35,923.92
NIFTY NEXT 50,18/04/2017,27.64,3.53,1.32,25539.05,923.99
NIFTY NEXT 50,17/04/2017,27.94,3.57,1.31,25813.25,923.88
NIFTY NEXT 50,13/04/2017,28,3.57,1.3,25872.45,924.02
NIFTY NEXT 50,12/04/2017,28.05,3.58,1.3,25915.65,923.91
NIFTY NEXT 50,11/04/2017,28,3.57,1.3,25872.8,924.03
NIFTY NEXT 50,10/04/2017,27.85,3.56,1.31,25732.9,923.98
NIFTY NEXT 50,07/04/2017,27.66,3.53,1.32,25552.95,923.82
NIFTY NEXT 50,06/04/2017,27.67,3.53,1.32,25561.4,923.79
NIFTY NEXT 50,05/04/2017,27.58,3.52,1.32,25478.1,923.79
NIFTY NEXT 50,03/04/2017,27.29,3.48,1.34,25217.15,924.04
NIFTY NEXT 50,31/03/2017,27.19,3.47,1.34,25119.45,923.85
NIFTY NEXT 50,30/03/2017,25.61,3.83,1.49,25013,976.69
NIFTY NEXT 50,29/03/2017,25.5,3.82,1.49,24911.2,976.91
NIFTY NEXT 50,28/03/2017,25.48,3.81,1.49,24892.3,976.93
NIFTY NEXT 50,27/03/2017,25.29,3.78,1.51,24701.9,976.75
NIFTY NEXT 50,24/03/2017,25.4,3.8,1.5,24805.5,976.59
NIFTY NEXT 50,23/03/2017,25.39,3.8,1.5,24795.85,976.6
NIFTY NEXT 50,22/03/2017,25.13,3.76,1.52,24550.15,976.93
NIFTY NEXT 50,21/03/2017,25.37,3.8,1.5,24781,976.78
NIFTY NEXT 50,20/03/2017,25.51,3.82,1.49,24918.65,976.82
NIFTY NEXT 50,17/03/2017,25.51,3.82,1.49,24914.8,976.67
NIFTY NEXT 50,16/03/2017,25.52,3.82,1.49,24924.9,976.68
NIFTY NEXT 50,15/03/2017,25.17,3.77,1.51,24581.95,976.64
NIFTY NEXT 50,14/03/2017,25.01,3.75,1.49,24425.9,976.65
NIFTY NEXT 50,10/03/2017,24.62,3.69,1.52,24042.35,976.54
NIFTY NEXT 50,09/03/2017,24.67,3.7,1.51,24089.85,976.48
NIFTY NEXT 50,08/03/2017,24.7,3.7,1.51,24124.1,976.68
NIFTY NEXT 50,07/03/2017,24.79,3.72,1.51,24203.8,976.35
NIFTY NEXT 50,06/03/2017,24.81,3.72,1.51,24228.35,976.56
NIFTY NEXT 50,03/03/2017,24.67,3.7,1.51,24091.2,976.54
NIFTY NEXT 50,02/03/2017,24.68,3.7,1.51,24102.7,976.61
NIFTY NEXT 50,01/03/2017,25.04,3.75,1.49,24456.65,976.7
NIFTY NEXT 50,28/02/2017,25.02,3.75,1.49,24424.35,976.19
NIFTY NEXT 50,27/02/2017,24.94,3.74,1.5,24349.55,976.33
NIFTY NEXT 50,23/02/2017,25.05,3.75,1.48,24376.85,973.13
NIFTY NEXT 50,22/02/2017,25.14,3.76,1.48,24462.9,973.07
NIFTY NEXT 50,21/02/2017,25.68,3.78,1.47,24614.05,958.49
NIFTY NEXT 50,20/02/2017,25.46,3.75,1.48,24405.35,958.58
NIFTY NEXT 50,17/02/2017,25.12,3.73,1.49,24250.8,965.4
NIFTY NEXT 50,16/02/2017,24.93,3.7,1.5,24084.1,966.07
NIFTY NEXT 50,15/02/2017,24.5,3.64,1.53,23673.6,966.27
NIFTY NEXT 50,14/02/2017,24.91,3.68,1.51,23974.85,962.46
NIFTY NEXT 50,13/02/2017,25.14,3.72,1.49,24204.3,962.78
NIFTY NEXT 50,10/02/2017,25.14,3.72,1.49,24201.85,962.68
NIFTY NEXT 50,09/02/2017,25.38,3.73,1.49,24257.8,955.78
NIFTY NEXT 50,08/02/2017,25.34,3.73,1.49,24249.2,956.95
NIFTY NEXT 50,07/02/2017,25.21,3.71,1.5,24130.35,957.17
