Index Name,Date,PE,PB,Div Yield,Close,Earnings
NIFTY 50,17/08/2018,28.11,3.74,1.17,11470.75,408.07
NIFTY 50,16/08/2018,27.9,3.71,1.18,11385.05,408.07
NIFTY 50,14/08/2018,28.02,3.72,1.18,11435.1,408.1
NIFTY 50,13/08/2018,27.8,3.7,1.18,11355.75,408.48
NIFTY 50,10/08/2018,27.83,3.72,1.18,11429.5,410.69
NIFTY 50,09/08/2018,28.11,3.74,1.17,11470.7,408.06
NIFTY 50,08/08/2018,28.23,3.73,1.17,11450,405.6
NIFTY 50,07/08/2018,28.26,3.71,1.18,11389.45,403.02
NIFTY 50,06/08/2018,28.26,3.71,1.18,11387.1,402.94
NIFTY 50,03/08/2018,28.23,3.7,1.18,11360.8,402.44
NIFTY 50,02/08/2018,27.89,3.66,1.2,11244.7,403.18
NIFTY 50,01/08/2018,28.14,3.69,1.19,11346.2,403.21
NIFTY 50,31/07/2018,28.22,3.7,1.18,11356.5,402.43
NIFTY 50,30/07/2018,28.12,3.69,1.19,11319.55,402.54
NIFTY 50,27/07/2018,28.02,3.67,1.19,11278.35,402.51
NIFTY 50,26/07/2018,27.75,3.64,1.2,11167.3,402.43
NIFTY 50,25/07/2018,27.66,3.63,1.2,11132,402.46
NIFTY 50,24/07/2018,27.66,3.63,1.2,11134.3,402.54
NIFTY 50,23/07/2018,27.54,3.61,1.21,11084.75,402.5
NIFTY 50,20/07/2018,27.36,3.59,1.22,11010.2,402.42
NIFTY 50,19/07/2018,27.22,3.69,1.19,10957.1,402.54
NIFTY 50,18/07/2018,27.28,3.7,1.19,10980.45,402.51
NIFTY 50,17/07/2018,27.35,3.7,1.19,11008.05,402.49
NIFTY 50,16/07/2018,27.17,3.68,1.19,10936.85,402.53
NIFTY 50,13/07/2018,27.38,3.71,1.18,11018.9,402.44
NIFTY 50,12/07/2018,27.39,3.71,1.18,11023.2,402.45
NIFTY 50,11/07/2018,27.2,3.68,1.19,10948.3,402.51
NIFTY 50,10/07/2018,27.05,3.68,1.19,10947.25,404.7
NIFTY 50,09/07/2018,26.82,3.65,1.2,10852.9,404.66
NIFTY 50,06/07/2018,26.62,3.63,1.21,10772.65,404.68
NIFTY 50,05/07/2018,26.69,3.62,1.21,10749.75,402.76
NIFTY 50,04/07/2018,26.02,3.62,1.21,10769.9,413.91
NIFTY 50,03/07/2018,25.85,3.6,1.22,10699.9,413.92
NIFTY 50,02/07/2018,25.76,3.59,1.23,10657.3,413.72
NIFTY 50,29/06/2018,25.9,3.61,1.22,10714.3,413.68
NIFTY 50,28/06/2018,25.57,3.64,1.25,10589.1,414.12
NIFTY 50,27/06/2018,25.73,3.67,1.24,10671.4,414.75
NIFTY 50,26/06/2018,26.02,3.7,1.23,10769.15,413.88
NIFTY 50,25/06/2018,26.48,3.7,1.23,10762.45,406.44
NIFTY 50,22/06/2018,26.63,3.72,1.22,10821.85,406.38
NIFTY 50,21/06/2018,26.43,3.69,1.23,10741.1,406.4
NIFTY 50,20/06/2018,26.52,3.7,1.22,10772.05,406.19
NIFTY 50,19/06/2018,26.38,3.68,1.23,10710.45,406.01
NIFTY 50,18/06/2018,26.6,3.71,1.22,10799.85,406.01
NIFTY 50,15/06/2018,27.44,3.72,1.22,10817.7,394.23
NIFTY 50,14/06/2018,27.42,3.72,1.22,10808.05,394.17
NIFTY 50,13/06/2018,27.54,3.73,1.22,10856.7,394.22
NIFTY 50,12/06/2018,27.6,3.73,1.22,10842.85,392.86
NIFTY 50,11/06/2018,27.47,3.71,1.22,10786.95,392.68
NIFTY 50,08/06/2018,27.27,3.7,1.23,10767.65,394.85
NIFTY 50,07/06/2018,27.27,3.7,1.23,10768.35,394.88
NIFTY 50,06/06/2018,27.06,3.67,1.23,10684.65,394.85
NIFTY 50,05/06/2018,26.83,3.64,1.25,10593.15,394.82
NIFTY 50,04/06/2018,26.92,3.66,1.24,10628.5,394.82
NIFTY 50,01/06/2018,27.09,3.68,1.23,10696.2,394.84
NIFTY 50,31/05/2018,27.19,3.69,1.23,10736.15,394.86
NIFTY 50,30/05/2018,27.01,3.65,1.21,10614.35,392.98
NIFTY 50,29/05/2018,27.06,3.65,1.21,10633.3,392.95
NIFTY 50,28/05/2018,27.23,3.67,1.2,10688.65,392.53
NIFTY 50,25/05/2018,26.24,3.64,1.21,10605.15,404.16
NIFTY 50,24/05/2018,26.07,3.61,1.22,10513.85,403.29
NIFTY 50,23/05/2018,25.86,3.58,1.23,10430.35,403.34
NIFTY 50,22/05/2018,26.13,3.62,1.22,10536.7,403.24
NIFTY 50,21/05/2018,26.08,3.61,1.22,10516.7,403.25
NIFTY 50,18/05/2018,26.27,3.64,1.21,10596.4,403.37
NIFTY 50,17/05/2018,26.52,3.67,1.2,10682.7,402.82
NIFTY 50,16/05/2018,26.66,3.69,1.19,10741.1,402.89
NIFTY 50,15/05/2018,26.81,3.71,1.19,10801.85,402.9
NIFTY 50,14/05/2018,26.82,3.71,1.19,10806.6,402.93
NIFTY 50,11/05/2018,26.82,3.71,1.19,10806.5,402.93
NIFTY 50,10/05/2018,26.6,3.68,1.2,10716.55,402.88
NIFTY 50,09/05/2018,26.66,3.69,1.19,10741.7,402.91
NIFTY 50,08/05/2018,26.6,3.68,1.2,10717.8,402.92
NIFTY 50,07/05/2018,26.6,3.68,1.2,10715.5,402.84
NIFTY 50,04/05/2018,26.36,3.65,1.21,10618.25,402.82
NIFTY 50,03/05/2018,26.51,3.67,1.2,10679.65,402.85
NIFTY 50,02/05/2018,26.6,3.68,1.2,10718.05,402.93
NIFTY 50,30/04/2018,26.66,3.69,1.19,10739.35,402.83
NIFTY 50,27/04/2018,26.54,3.67,1.2,10692.3,402.87
NIFTY 50,26/04/2018,26.36,3.65,1.21,10617.8,402.8
NIFTY 50,25/04/2018,26.24,3.63,1.21,10570.55,402.84
NIFTY 50,24/04/2018,26.35,3.65,1.21,10614.35,402.82
NIFTY 50,23/04/2018,26.27,3.64,1.21,10584.7,402.92
NIFTY 50,20/04/2018,26.22,3.63,1.21,10564.05,402.9
NIFTY 50,19/04/2018,26.23,3.63,1.21,10565.3,402.79
NIFTY 50,18/04/2018,26.13,3.62,1.22,10526.2,402.84
NIFTY 50,17/04/2018,26.18,3.63,1.22,10548.7,402.93
NIFTY 50,16/04/2018,26.13,3.62,1.22,10528.35,402.92
NIFTY 50,13/04/2018,26.01,3.6,1.22,10480.6,402.95
NIFTY 50,12/04/2018,25.96,3.59,1.23,10458.65,402.88
NIFTY 50,11/04/2018,25.86,3.58,1.23,10417.15,402.83
NIFTY 50,10/04/2018,25.82,3.57,1.23,10402.25,402.88
NIFTY 50,09/04/2018,25.76,3.57,1.23,10379.35,402.93
NIFTY 50,06/04/2018,25.65,3.55,1.24,10331.6,402.79
NIFTY 50,05/04/2018,25.63,3.55,1.24,10325.15,402.85
NIFTY 50,04/04/2018,25.14,3.48,1.27,10128.4,402.88
NIFTY 50,03/04/2018,25.43,3.52,1.25,10245,402.87
NIFTY 50,02/04/2018,25.35,3.51,1.26,10211.8,402.83
NIFTY 50,28/03/2018,24.66,3.42,1.29,10113.7,410.13
NIFTY 50,27/03/2018,24.83,3.44,1.28,10184.15,410.16
NIFTY 50,26/03/2018,24.7,3.42,1.29,10130.65,410.15
NIFTY 50,23/03/2018,24.38,3.38,1.3,9998.05,410.09
NIFTY 50,22/03/2018,24.67,3.42,1.29,10114.75,410
NIFTY 50,21/03/2018,24.76,3.43,1.28,10155.25,410.15
NIFTY 50,20/03/2018,24.69,3.42,1.29,10124.35,410.06
NIFTY 50,19/03/2018,24.61,3.41,1.29,10094.25,410.17
NIFTY 50,16/03/2018,24.87,3.44,1.28,10195.15,409.94
NIFTY 50,15/03/2018,25.28,3.5,1.26,10360.15,409.82
NIFTY 50,14/03/2018,25.41,3.52,1.25,10410.9,409.72
NIFTY 50,13/03/2018,25.45,3.52,1.25,10426.85,409.7
NIFTY 50,12/03/2018,25.44,3.52,1.25,10421.4,409.65
NIFTY 50,09/03/2018,24.97,3.45,1.28,10226.85,409.57
NIFTY 50,08/03/2018,25,3.46,1.27,10242.65,409.71
NIFTY 50,07/03/2018,24.79,3.43,1.28,10154.2,409.61
NIFTY 50,06/03/2018,25.02,3.46,1.21,10249.25,409.64
NIFTY 50,05/03/2018,25.4,3.5,1.2,10358.85,407.83
NIFTY 50,01/03/2018,25.59,3.53,1.19,10458.35,408.69
NIFTY 50,28/02/2018,25.68,3.54,1.13,10492.85,408.6
NIFTY 50,27/02/2018,25.87,3.57,1.12,10554.3,407.97
NIFTY 50,26/02/2018,25.95,3.57,1.12,10582.6,407.81
NIFTY 50,23/02/2018,25.75,3.54,1.13,10491.05,407.42
NIFTY 50,22/02/2018,25.49,3.51,1.09,10382.7,407.32
NIFTY 50,21/02/2018,25.18,3.51,1.09,10397.45,412.92
NIFTY 50,20/02/2018,25.09,3.5,1.09,10360.4,412.93
NIFTY 50,19/02/2018,25.14,3.51,1.09,10378.4,412.82
NIFTY 50,16/02/2018,25.32,3.53,1.08,10452.3,412.81
NIFTY 50,15/02/2018,25.45,3.56,1.07,10545.5,414.36
NIFTY 50,14/02/2018,25.37,3.55,1.08,10500.9,413.91
NIFTY 50,12/02/2018,25.48,3.56,1.07,10539.75,413.65
NIFTY 50,09/02/2018,25.27,3.53,1.08,10454.95,413.73
NIFTY 50,08/02/2018,25.56,3.57,1.07,10576.85,413.8
NIFTY 50,07/02/2018,25.32,3.54,1.08,10476.7,413.77
NIFTY 50,06/02/2018,25.37,3.55,1.08,10498.25,413.81
NIFTY 50,05/02/2018,25.78,3.6,1.06,10666.55,413.75
NIFTY 50,02/02/2018,26.04,3.64,1.05,10760.6,413.23
NIFTY 50,01/02/2018,27.48,3.72,1.03,11016.9,400.91
NIFTY 50,31/01/2018,27.5,3.73,1.03,11027.7,401.01
NIFTY 50,30/01/2018,27.51,3.73,1.03,11049.65,401.66
NIFTY 50,29/01/2018,27.71,3.76,1.02,11130.4,401.67
NIFTY 50,25/01/2018,27.61,3.74,1.02,11069.65,400.93
NIFTY 50,24/01/2018,27.66,3.74,1.02,11086,400.8
NIFTY 50,23/01/2018,27.81,3.74,1.02,11083.7,398.55
NIFTY 50,22/01/2018,27.62,3.7,1.03,10966.2,397.04
NIFTY 50,19/01/2018,27.44,3.68,1.04,10894.7,397.04
NIFTY 50,18/01/2018,27.25,3.65,1.05,10817,396.95
NIFTY 50,17/01/2018,27.18,3.64,1.05,10788.55,396.93
NIFTY 50,16/01/2018,26.96,3.61,1.06,10700.45,396.9
NIFTY 50,15/01/2018,27.06,3.62,1.06,10741.55,396.95
NIFTY 50,12/01/2018,27.28,3.6,1.06,10681.25,391.54
NIFTY 50,11/01/2018,27.23,3.59,1.06,10651.2,391.16
NIFTY 50,10/01/2018,27.18,3.58,1.07,10632.2,391.18
NIFTY 50,09/01/2018,27.19,3.58,1.07,10637,391.21
NIFTY 50,08/01/2018,27.16,3.58,1.07,10623.6,391.15
NIFTY 50,05/01/2018,26.99,3.55,1.07,10558.85,391.21
NIFTY 50,04/01/2018,26.86,3.54,1.08,10504.8,391.09
NIFTY 50,03/01/2018,26.7,3.52,1.09,10443.2,391.13
NIFTY 50,02/01/2018,26.7,3.52,1.09,10442.2,391.09
NIFTY 50,01/01/2018,26.68,3.51,1.09,10435.55,391.14
NIFTY 50,29/12/2017,26.92,3.55,1.08,10530.7,391.18
NIFTY 50,28/12/2017,26.82,3.53,1.08,10477.9,390.67
NIFTY 50,27/12/2017,26.85,3.54,1.08,10490.75,390.72
NIFTY 50,26/12/2017,26.96,3.55,1.08,10531.5,390.63
NIFTY 50,22/12/2017,26.86,3.54,1.08,10493,390.66
NIFTY 50,21/12/2017,26.74,3.52,1.09,10440.3,390.44
NIFTY 50,20/12/2017,26.75,3.52,1.09,10444.2,390.44
NIFTY 50,19/12/2017,26.79,3.53,1.09,10463.2,390.56
NIFTY 50,18/12/2017,26.6,3.5,1.09,10388.75,390.55
NIFTY 50,15/12/2017,26.46,3.48,1.1,10333.25,390.52
NIFTY 50,14/12/2017,26.25,3.46,1.11,10252.1,390.56
NIFTY 50,13/12/2017,26.1,3.44,1.11,10192.95,390.53
NIFTY 50,12/12/2017,26.22,3.45,1.11,10240.15,390.55
NIFTY 50,11/12/2017,26.43,3.48,1.1,10322.25,390.55
NIFTY 50,08/12/2017,26.26,3.46,1.11,10265.65,390.92
NIFTY 50,07/12/2017,26.01,3.43,1.12,10166.7,390.88
NIFTY 50,06/12/2017,25.7,3.39,1.13,10044.1,390.82
NIFTY 50,05/12/2017,25.89,3.41,1.12,10118.25,390.82
NIFTY 50,04/12/2017,25.91,3.42,1.12,10127.75,390.88
NIFTY 50,01/12/2017,25.9,3.41,1.12,10121.8,390.8
NIFTY 50,30/11/2017,26.16,3.45,1.11,10226.55,390.92
NIFTY 50,29/11/2017,26.51,3.49,1.07,10361.3,390.84
NIFTY 50,28/11/2017,26.53,3.49,1.07,10370.25,390.89
NIFTY 50,27/11/2017,26.61,3.5,1.07,10399.55,390.81
NIFTY 50,24/11/2017,26.59,3.5,1.07,10389.7,390.74
NIFTY 50,23/11/2017,26.48,3.49,1.08,10348.75,390.81
NIFTY 50,22/11/2017,26.4,3.48,1.08,10342.3,391.75
NIFTY 50,21/11/2017,26.2,3.48,1.08,10326.9,394.16
NIFTY 50,20/11/2017,26.18,3.47,1.08,10298.75,393.38
NIFTY 50,17/11/2017,26.14,3.46,1.08,10283.6,393.4
NIFTY 50,16/11/2017,25.96,3.45,1.09,10214.75,393.48
NIFTY 50,15/11/2017,25.72,3.41,1.1,10118.05,393.39
NIFTY 50,14/11/2017,25.89,3.44,1.09,10186.6,393.46
NIFTY 50,13/11/2017,25.99,3.45,1.09,10224.95,393.42
NIFTY 50,10/11/2017,26.35,3.48,1.08,10321.75,391.72
NIFTY 50,09/11/2017,26.31,3.48,1.08,10308.95,391.83
NIFTY 50,08/11/2017,26.37,3.48,1.08,10303.15,390.71
NIFTY 50,07/11/2017,26.48,3.49,1.08,10350.15,390.87
NIFTY 50,06/11/2017,26.74,3.53,1.07,10451.8,390.87
NIFTY 50,03/11/2017,26.87,3.53,1.07,10452.5,389
NIFTY 50,02/11/2017,26.63,3.52,1.07,10423.8,391.43
NIFTY 50,01/11/2017,26.49,3.52,1.07,10440.5,394.13
NIFTY 50,31/10/2017,26.38,3.49,1.08,10335.3,391.79
NIFTY 50,30/10/2017,26.77,3.5,1.1,10363.65,387.14
NIFTY 50,27/10/2017,26.67,3.49,1.11,10323.05,387.07
NIFTY 50,26/10/2017,26.73,3.49,1.1,10343.8,386.97
NIFTY 50,25/10/2017,26.63,3.48,1.11,10295.35,386.61
NIFTY 50,24/10/2017,26.42,3.45,1.12,10207.7,386.36
NIFTY 50,23/10/2017,26.37,3.44,1.12,10184.85,386.23
NIFTY 50,19/10/2017,26.28,3.43,1.12,10146.55,386.09
NIFTY 50,18/10/2017,26.44,3.45,1.12,10210.85,386.19
NIFTY 50,17/10/2017,26.52,3.46,1.12,10234.45,385.91
NIFTY 50,16/10/2017,26.55,3.46,1.12,10230.85,385.34
NIFTY 50,13/10/2017,26.41,3.47,1.12,10167.45,384.98
NIFTY 50,12/10/2017,26.22,3.45,1.13,10096.4,385.06
NIFTY 50,11/10/2017,25.94,3.41,1.14,9984.8,384.92
NIFTY 50,10/10/2017,26.02,3.42,1.14,10016.95,384.97
NIFTY 50,09/10/2017,25.95,3.41,1.14,9988.75,384.92
NIFTY 50,06/10/2017,25.92,3.41,1.14,9979.7,385.02
NIFTY 50,05/10/2017,25.69,3.38,1.15,9888.7,384.92
NIFTY 50,04/10/2017,25.75,3.39,1.15,9914.9,385.04
NIFTY 50,03/10/2017,25.61,3.37,1.16,9859.5,384.99
NIFTY 50,29/09/2017,25.43,3.35,1.17,9788.6,384.92
NIFTY 50,28/09/2017,25.44,3.4,0.97,9768.95,384
NIFTY 50,27/09/2017,25.36,3.39,0.98,9735.75,383.9
NIFTY 50,26/09/2017,25.71,3.43,0.96,9871.5,383.96
NIFTY 50,25/09/2017,25.71,3.43,0.96,9872.6,384
NIFTY 50,22/09/2017,25.95,3.47,0.95,9964.4,383.98
NIFTY 50,21/09/2017,26.34,3.52,0.94,10121.9,384.28
NIFTY 50,20/09/2017,26.39,3.53,0.94,10141.15,384.28
NIFTY 50,19/09/2017,26.4,3.53,0.94,10147.55,384.38
NIFTY 50,18/09/2017,26.42,3.53,0.94,10153.1,384.3
NIFTY 50,15/09/2017,26.24,3.51,0.94,10085.4,384.35
NIFTY 50,14/09/2017,26.25,3.51,0.93,10086.6,384.25
NIFTY 50,13/09/2017,26.23,3.51,0.93,10079.3,384.27
NIFTY 50,12/09/2017,26.26,3.51,0.93,10093.05,384.35
NIFTY 50,11/09/2017,26.11,3.5,0.93,10006.05,383.23
NIFTY 50,08/09/2017,25.9,3.47,0.94,9934.8,383.58
NIFTY 50,07/09/2017,25.89,3.49,0.94,9929.9,383.54
NIFTY 50,06/09/2017,25.88,3.49,0.94,9916.2,383.16
NIFTY 50,05/09/2017,25.97,3.5,0.94,9952.2,383.22
NIFTY 50,04/09/2017,25.83,3.48,0.94,9912.85,383.77
NIFTY 50,01/09/2017,25.99,3.51,0.93,9974.4,383.78
NIFTY 50,31/08/2017,25.62,3.49,0.94,9917.9,387.12
NIFTY 50,30/08/2017,25.54,3.47,0.94,9884.4,387.02
NIFTY 50,29/08/2017,25.31,3.44,0.95,9796.05,387.04
NIFTY 50,28/08/2017,25.61,3.48,0.94,9912.8,387.07
NIFTY 50,24/08/2017,25.47,3.46,0.95,9857.05,387.01
NIFTY 50,23/08/2017,25.45,3.47,0.96,9852.5,387.13
NIFTY 50,22/08/2017,25.25,3.44,0.97,9765.55,386.75
NIFTY 50,21/08/2017,24.99,3.44,0.97,9754.35,390.33
NIFTY 50,18/08/2017,25.1,3.46,0.97,9837.4,391.93
NIFTY 50,17/08/2017,25.3,3.5,0.97,9904.15,391.47
NIFTY 50,16/08/2017,25.28,3.49,0.97,9897.3,391.51
NIFTY 50,14/08/2017,25.02,3.46,0.98,9794.15,391.45
NIFTY 50,11/08/2017,24.8,3.43,0.99,9710.8,391.56
NIFTY 50,10/08/2017,25.06,3.47,0.98,9820.25,391.87
NIFTY 50,09/08/2017,25.31,3.51,0.97,9908.05,391.47
NIFTY 50,08/08/2017,25.5,3.53,0.97,9978.55,391.32
NIFTY 50,07/08/2017,25.67,3.56,0.96,10057.4,391.8
NIFTY 50,04/08/2017,25.61,3.56,0.96,10066.4,393.07
NIFTY 50,03/08/2017,25.5,3.49,0.96,10013.65,392.69
NIFTY 50,02/08/2017,25.63,3.51,0.95,10081.5,393.35
NIFTY 50,01/08/2017,25.75,3.52,0.95,10114.65,392.8
NIFTY 50,31/07/2017,25.69,3.51,0.95,10077.1,392.26
NIFTY 50,28/07/2017,25.56,3.49,0.96,10014.5,391.8
NIFTY 50,27/07/2017,25.56,3.57,1,10020.55,392.04
NIFTY 50,26/07/2017,25.57,3.57,1,10020.65,391.89
NIFTY 50,25/07/2017,25.45,3.55,1,9964.55,391.53
NIFTY 50,24/07/2017,25.45,3.55,1,9966.4,391.61
NIFTY 50,21/07/2017,25.32,3.53,1.01,9915.25,391.6
NIFTY 50,20/07/2017,25.22,3.52,1.01,9873.3,391.49
NIFTY 50,19/07/2017,25.28,3.53,1.01,9899.6,391.6
NIFTY 50,18/07/2017,25.1,3.56,1.06,9827.15,391.52
NIFTY 50,17/07/2017,25.17,3.67,1.08,9915.95,393.96
NIFTY 50,14/07/2017,25.12,3.66,1.08,9886.35,393.56
NIFTY 50,13/07/2017,25.17,3.66,1.08,9891.7,393
NIFTY 50,12/07/2017,24.98,3.63,1.09,9816.1,392.96
NIFTY 50,11/07/2017,24.91,3.62,1.09,9786.05,392.86
NIFTY 50,10/07/2017,24.87,3.62,1.09,9771.05,392.89
NIFTY 50,07/07/2017,24.6,3.58,1.1,9665.8,392.92
NIFTY 50,06/07/2017,24.62,3.58,1.1,9674.55,392.95
NIFTY 50,05/07/2017,24.53,3.57,1.11,9637.6,392.89
NIFTY 50,04/07/2017,24.47,3.56,1.11,9613.3,392.86
NIFTY 50,03/07/2017,24.47,3.56,1.11,9615,392.93
NIFTY 50,30/06/2017,24.23,3.52,1.12,9520.9,392.94
NIFTY 50,29/06/2017,24.19,3.52,1.12,9504.1,392.89
NIFTY 50,28/06/2017,24.15,3.51,1.12,9491.25,393.01
NIFTY 50,27/06/2017,24.21,3.52,1.12,9511.4,392.87
NIFTY 50,23/06/2017,24.37,3.54,1.11,9574.95,392.9
NIFTY 50,22/06/2017,24.49,3.57,1.11,9630,393.22
NIFTY 50,21/06/2017,24.31,3.57,1.11,9633.6,396.28
NIFTY 50,20/06/2017,24.36,3.58,1.1,9653.5,396.28
NIFTY 50,19/06/2017,24.37,3.58,1.1,9657.55,396.29
NIFTY 50,16/06/2017,24,3.56,1.11,9588.05,399.5
NIFTY 50,15/06/2017,24.19,3.6,1.19,9578.05,395.95
NIFTY 50,14/06/2017,24.29,3.62,1.19,9618.15,395.97
NIFTY 50,13/06/2017,24.27,3.62,1.19,9606.9,395.83
NIFTY 50,12/06/2017,24.25,3.62,1.19,9616.4,396.55
NIFTY 50,09/06/2017,24.38,3.64,1.18,9668.25,396.56
NIFTY 50,08/06/2017,24.43,3.63,1.18,9647.25,394.89
NIFTY 50,07/06/2017,24.48,3.64,1.18,9663.9,394.77
NIFTY 50,06/06/2017,24.35,3.63,1.19,9637.15,395.78
NIFTY 50,05/06/2017,24.45,3.64,1.18,9675.1,395.71
NIFTY 50,02/06/2017,24.43,3.63,1.18,9653.5,395.15
NIFTY 50,01/06/2017,24.34,3.62,1.19,9616.1,395.07
NIFTY 50,31/05/2017,24.35,3.62,1.19,9621.25,395.12
NIFTY 50,30/05/2017,24.36,3.63,1.19,9624.55,395.1
NIFTY 50,29/05/2017,24.31,3.62,1.19,9604.9,395.1
NIFTY 50,26/05/2017,24.32,3.62,1.19,9595.1,394.54
NIFTY 50,25/05/2017,24.88,3.63,1.21,9509.75,382.22
NIFTY 50,24/05/2017,24.73,3.58,1.23,9360.55,378.51
NIFTY 50,23/05/2017,24.8,3.59,1.22,9386.15,378.47
NIFTY 50,22/05/2017,24.94,3.61,1.22,9438.25,378.44
NIFTY 50,19/05/2017,24.91,3.6,1.22,9427.9,378.48
NIFTY 50,18/05/2017,24.91,3.6,1.22,9429.45,378.54
NIFTY 50,17/05/2017,25.23,3.64,1.2,9525.75,377.56
NIFTY 50,16/05/2017,24.16,3.63,1.21,9512.25,393.72
NIFTY 50,15/05/2017,23.99,3.61,1.22,9445.4,393.72
NIFTY 50,12/05/2017,23.88,3.59,1.22,9400.9,393.67
NIFTY 50,11/05/2017,23.93,3.6,1.22,9422.4,393.75
NIFTY 50,10/05/2017,23.89,3.59,1.22,9407.3,393.78
NIFTY 50,09/05/2017,23.67,3.56,1.23,9316.85,393.61
NIFTY 50,08/05/2017,23.66,3.56,1.23,9314.05,393.66
NIFTY 50,05/05/2017,23.59,3.55,1.24,9285.3,393.61
NIFTY 50,04/05/2017,23.77,3.58,1.23,9359.9,393.77
NIFTY 50,03/05/2017,23.65,3.56,1.23,9311.95,393.74
NIFTY 50,02/05/2017,23.66,3.56,1.23,9313.8,393.65
NIFTY 50,28/04/2017,23.63,3.55,1.23,9304.05,393.74
NIFTY 50,27/04/2017,23.73,3.57,1.23,9342.15,393.69
NIFTY 50,26/04/2017,23.75,3.57,1.23,9351.85,393.76
NIFTY 50,25/04/2017,23.64,3.56,1.23,9306.6,393.68
NIFTY 50,24/04/2017,23.41,3.52,1.25,9217.95,393.76
NIFTY 50,21/04/2017,23.12,3.48,1.26,9119.4,394.44
NIFTY 50,20/04/2017,23.16,3.49,1.26,9136.4,394.49
NIFTY 50,19/04/2017,23.08,3.47,1.26,9103.5,394.43
NIFTY 50,18/04/2017,23.08,3.47,1.26,9105.15,394.5
NIFTY 50,17/04/2017,23.17,3.49,1.26,9139.3,394.45
NIFTY 50,13/04/2017,23.2,3.49,1.26,9150.8,394.43
NIFTY 50,12/04/2017,23.33,3.51,1.25,9203.45,394.49
NIFTY 50,11/04/2017,23.42,3.52,1.25,9237,394.41
NIFTY 50,10/04/2017,23.28,3.5,1.25,9181.45,394.39
NIFTY 50,07/04/2017,23.32,3.51,1.25,9198.3,394.44
NIFTY 50,06/04/2017,23.48,3.53,1.24,9261.95,394.46
NIFTY 50,05/04/2017,23.49,3.54,1.24,9265.15,394.43
NIFTY 50,03/04/2017,23.42,3.53,1.25,9237.85,394.44
NIFTY 50,31/03/2017,23.26,3.5,1.25,9173.75,394.4
NIFTY 50,30/03/2017,23.82,3.48,1.21,9173.75,385.13
NIFTY 50,29/03/2017,23.74,3.47,1.21,9143.8,385.16
NIFTY 50,28/03/2017,23.63,3.45,1.22,9100.8,385.14
NIFTY 50,27/03/2017,23.49,3.43,1.23,9045.2,385.07
NIFTY 50,24/03/2017,23.65,3.45,1.22,9108,385.12
NIFTY 50,23/03/2017,23.59,3.44,1.22,9086.3,385.18
NIFTY 50,22/03/2017,23.45,3.42,1.23,9030.45,385.09
NIFTY 50,21/03/2017,23.68,3.46,1.22,9121.5,385.2
NIFTY 50,20/03/2017,23.7,3.46,1.22,9126.85,385.1
NIFTY 50,17/03/2017,23.78,3.47,1.21,9160.05,385.2
NIFTY 50,16/03/2017,23.77,3.47,1.21,9153.7,385.09
NIFTY 50,15/03/2017,23.59,3.44,1.22,9084.8,385.11
NIFTY 50,14/03/2017,23.59,3.44,1.22,9087,385.21
NIFTY 50,10/03/2017,23.2,3.39,1.24,8934.55,385.11
NIFTY 50,09/03/2017,23.18,3.38,1.24,8927,385.12
NIFTY 50,08/03/2017,23.17,3.38,1.24,8924.3,385.17
NIFTY 50,07/03/2017,23.23,3.39,1.24,8946.9,385.14
NIFTY 50,06/03/2017,23.27,3.4,1.24,8963.45,385.19
NIFTY 50,03/03/2017,23.1,3.37,1.25,8897.55,385.18
NIFTY 50,02/03/2017,23.11,3.37,1.25,8899.75,385.1
NIFTY 50,01/03/2017,23.3,3.39,1.24,8945.8,383.94
NIFTY 50,28/02/2017,23.13,3.37,1.25,8879.6,383.9
NIFTY 50,27/02/2017,23.21,3.37,1.25,8896.7,383.31
NIFTY 50,23/02/2017,23.36,3.39,1.24,8939.5,382.68
NIFTY 50,22/02/2017,23.32,3.38,1.24,8926.9,382.8
NIFTY 50,21/02/2017,23.27,3.38,1.24,8907.85,382.8
NIFTY 50,20/02/2017,23.19,3.37,1.24,8879.2,382.89
NIFTY 50,17/02/2017,23.1,3.34,1.25,8821.7,381.89
NIFTY 50,16/02/2017,23.08,3.33,1.26,8778,380.33
NIFTY 50,15/02/2017,22.84,3.31,1.27,8724.7,381.99
NIFTY 50,14/02/2017,23.05,3.33,1.26,8792.3,381.44
NIFTY 50,13/02/2017,23.15,3.34,1.25,8805.05,380.35
NIFTY 50,10/02/2017,23.34,3.33,1.26,8793.55,376.76
NIFTY 50,09/02/2017,23.31,3.33,1.26,8778.4,376.59
NIFTY 50,08/02/2017,23.28,3.32,1.26,8769.05,376.68
NIFTY 50,07/02/2017,23.31,3.32,1.26,8768.3,376.16
NIFTY 50,06/02/2017,23.43,3.34,1.25,8801.05,375.63
