Date,Prob_Up,Prob_Down,Prediction,Actual
2007-02-22,0.8017821929275382,0.19821780707246184,Up,Up
2007-02-23,0.844246202251301,0.15575379774869902,Up,Up
2007-02-26,0.8434744365319476,0.15652556346805235,Up,Up
2007-02-27,0.8626872035818645,0.1373127964181356,Up,Up
2007-02-28,0.9139697490109301,0.08603025098906991,Up,Up
2007-03-01,0.8911786523421765,0.10882134765782353,Up,Up
2007-03-02,0.9191190569303507,0.08088094306964927,Up,Up
2007-03-05,0.9568426371319724,0.04315736286802763,Up,Up
2007-03-06,0.9388060295990139,0.06119397040098612,Up,Up
2007-03-07,0.945976348747954,0.054023651252046,Up,Up
2007-03-08,0.9079415528457138,0.0920584471542863,Up,Up
2007-03-09,0.9211604649614937,0.07883953503850621,Up,Up
2007-03-12,0.9158665504286182,0.0841334495713818,Up,Up
2007-03-13,0.903628857087205,0.09637114291279503,Up,Up
2007-03-14,0.9415959521688426,0.058404047831157435,Up,Up
2007-03-15,0.9406226555039764,0.05937734449602361,Up,Up
2007-03-16,0.9485863836223123,0.051413616377687765,Up,Up
2007-03-19,0.9302734013968644,0.06972659860313557,Up,Up
2007-03-20,0.9250492607455446,0.07495073925445539,Up,Up
2007-03-21,0.904534696244122,0.09546530375587803,Up,Up
2007-03-22,0.8632407432898088,0.13675925671019118,Up,Up
2007-03-23,0.8680989965487043,0.13190100345129568,Up,Up
2007-03-26,0.8828574555336933,0.11714254446630668,Up,Up
2007-03-28,0.9025123913179465,0.09748760868205353,Up,Up
2007-03-29,0.8889299422645411,0.11107005773545886,Up,Up
2007-03-30,0.8807009024413912,0.11929909755860879,Up,Up
2007-04-02,0.9398488488684532,0.06015115113154679,Up,Up
2007-04-03,0.9241247276212863,0.07587527237871378,Up,Up
2007-04-04,0.8777516222884323,0.12224837771156766,Up,Up
2007-04-05,0.8683039604832494,0.13169603951675063,Up,Up
2007-04-09,0.8291867179386259,0.17081328206137408,Up,Up
2007-04-10,0.8269976152978571,0.17300238470214296,Up,Up
2007-04-11,0.8208889243115556,0.17911107568844442,Up,Up
2007-04-12,0.8351158263064298,0.16488417369357022,Up,Up
2007-04-13,0.8033429243482283,0.1966570756517717,Up,Up
2007-04-16,0.7589844741391338,0.24101552586086616,Up,Up
2007-04-17,0.7779342235200908,0.22206577647990927,Up,Up
2007-04-18,0.7677201239903964,0.23227987600960365,Up,Up
2007-04-19,0.7762606741378053,0.2237393258621947,Up,Up
2007-04-20,0.7470161466647358,0.25298385333526424,Up,Up
2007-04-23,0.7465788242706661,0.2534211757293339,Up,Up
2007-04-24,0.722128191950953,0.27787180804904704,Up,Up
2007-04-25,0.7116699713738232,0.28833002862617685,Up,Up
2007-04-26,0.7108350079984598,0.28916499200154017,Up,Up
2007-04-27,0.7743158367691623,0.22568416323083768,Up,Up
2007-04-30,0.7832876805079373,0.2167123194920627,Up,Up
2007-05-03,0.7558204551290215,0.24417954487097848,Up,Up
2007-05-04,0.7710081677634777,0.22899183223652236,Up,Up
2007-05-07,0.7733480666752923,0.22665193332470762,Up,Up
2007-05-08,0.7888376941919666,0.21116230580803347,Up,Up
2007-05-09,0.7912418624512828,0.2087581375487172,Up,Up
2007-05-10,0.7954621309600479,0.20453786903995208,Up,Up
2007-05-11,0.7918196715229842,0.20818032847701584,Up,Up
2007-05-14,0.7741072315608252,0.22589276843917483,Up,Up
2007-05-15,0.7817351587795132,0.21826484122048678,Up,Up
2007-05-16,0.7591333927610113,0.24086660723898867,Up,Up
2007-05-17,0.7372897573840627,0.2627102426159374,Up,Up
2007-05-18,0.7517643588784106,0.2482356411215894,Up,Up
2007-05-21,0.7470717976924421,0.2529282023075578,Up,Up
2007-05-22,0.7395151965824235,0.2604848034175765,Up,Up
2007-05-23,0.7509470472068089,0.249052952793191,Up,Up
2007-05-24,0.768084445017076,0.23191555498292404,Up,Up
2007-05-25,0.7297170141831533,0.2702829858168467,Up,Up
2007-05-28,0.7247900054989663,0.2752099945010337,Up,Up
2007-05-29,0.7157120955347895,0.2842879044652105,Up,Up
2007-05-30,0.7094336091755076,0.2905663908244924,Up,Up
2007-06-06,0.7287559893859055,0.27124401061409453,Up,Up
2007-06-07,0.7375464760857711,0.2624535239142289,Up,Up
2007-06-08,0.7530401130134357,0.2469598869865643,Up,Up
2007-06-11,0.7531415910482397,0.24685840895176026,Up,Up
2007-06-12,0.7479604297991724,0.25203957020082757,Up,Up
2007-06-13,0.7665652523649826,0.23343474763501737,Up,Up
2007-06-14,0.7408575956699908,0.2591424043300093,Up,Up
2007-06-15,0.7400341558796797,0.25996584412032026,Up,Up
2007-06-18,0.7516188345708801,0.24838116542911987,Up,Up
2007-06-19,0.7208969594844856,0.2791030405155144,Up,Up
2007-06-20,0.7045992709016455,0.29540072909835446,Up,Up
2007-06-22,0.7039263557194725,0.2960736442805275,Up,Up
2007-08-01,0.7523771935438948,0.24762280645610524,Up,Up
2007-08-02,0.7458025416573801,0.25419745834261986,Up,Up
2007-08-03,0.7251495458764795,0.2748504541235205,Up,Up
2007-08-06,0.7516205033290331,0.24837949667096693,Up,Up
2007-08-07,0.7439005171588674,0.2560994828411326,Up,Up
2007-08-09,0.7212161465320672,0.2787838534679328,Up,Up
2007-08-10,0.7506358536956266,0.24936414630437342,Up,Up
2007-08-13,0.7334438659710105,0.2665561340289894,Up,Up
2007-08-14,0.737391313938909,0.262608686061091,Up,Up
2007-08-16,0.8191454414710931,0.18085455852890686,Up,Up
2007-08-17,0.847212966628332,0.152787033371668,Up,Up
2007-08-20,0.8061015311164097,0.19389846888359025,Up,Up
2007-08-21,0.8590029978552401,0.14099700214475985,Up,Up
2007-08-22,0.8278371899941711,0.1721628100058289,Up,Up
2007-08-23,0.8423021169603176,0.15769788303968235,Up,Up
2007-08-24,0.812277164910965,0.18772283508903498,Up,Up
2007-08-27,0.7648078652668335,0.23519213473316652,Up,Up
2007-08-28,0.7561609322886219,0.2438390677113781,Up,Up
2007-08-29,0.7387895867381353,0.2612104132618646,Up,Up
2007-08-30,0.715704110673576,0.28429588932642397,Up,Up
2007-10-11,0.2883336262856748,0.7116663737143252,Down,Down
2007-10-15,0.2510705582058006,0.7489294417941994,Down,Down
2007-10-16,0.2544077073208919,0.7455922926791081,Down,Down
2007-10-17,0.28396241180220194,0.7160375881977981,Down,Down
2007-10-25,0.2956358270631063,0.7043641729368937,Down,Down
2007-10-26,0.262908913651126,0.737091086348874,Down,Down
2007-10-29,0.22157118679257737,0.7784288132074226,Down,Down
2007-10-30,0.239196490253893,0.760803509746107,Down,Down
2007-10-31,0.2538710319475559,0.7461289680524441,Down,Down
2007-11-01,0.25929334818031613,0.7407066518196839,Down,Down
2007-11-02,0.24384803712288194,0.7561519628771181,Down,Down
2007-11-05,0.2642506174731841,0.7357493825268159,Down,Down
2007-11-06,0.27924841477405105,0.720751585225949,Down,Down
2007-11-07,0.2807673832772515,0.7192326167227485,Down,Down
2007-11-14,0.24146692914593393,0.7585330708540661,Down,Down
2007-11-15,0.24733850810175018,0.7526614918982498,Down,Down
2007-11-16,0.2479216590157216,0.7520783409842784,Down,Down
2007-11-19,0.24778659806954872,0.7522134019304513,Down,Down
2007-11-20,0.27900205822535473,0.7209979417746453,Down,Down
2007-11-26,0.2942965728656519,0.7057034271343481,Down,Down
2007-11-30,0.286398220463151,0.713601779536849,Down,Down
2007-12-03,0.26062440232896233,0.7393755976710377,Down,Down
2007-12-04,0.26221851123252216,0.7377814887674778,Down,Down
2007-12-05,0.2437038180559853,0.7562961819440147,Down,Down
2007-12-06,0.24044699441472783,0.7595530055852722,Down,Down
2007-12-07,0.2357954231835354,0.7642045768164646,Down,Down
2007-12-10,0.2389230887542646,0.7610769112457354,Down,Down
2007-12-11,0.20925550687973482,0.7907444931202652,Down,Down
2007-12-12,0.16562131200011676,0.8343786879998832,Down,Down
2007-12-13,0.18513088622509255,0.8148691137749074,Down,Down
2007-12-14,0.1873186036111838,0.8126813963888162,Down,Down
2007-12-17,0.24594478397880892,0.7540552160211911,Down,Down
2007-12-18,0.2544430376945741,0.7455569623054259,Down,Down
2007-12-19,0.25189729513148507,0.7481027048685149,Down,Down
2007-12-20,0.24776572467087976,0.7522342753291202,Down,Down
2007-12-24,0.19930006368893682,0.8006999363110632,Down,Down
2007-12-26,0.1827736940595539,0.8172263059404461,Down,Down
2007-12-27,0.18033659964931503,0.819663400350685,Down,Down
2007-12-28,0.1812099295020312,0.8187900704979688,Down,Down
2007-12-31,0.17061115245745195,0.829388847542548,Down,Down
2008-01-01,0.17031770779854982,0.8296822922014502,Down,Down
2008-01-02,0.1641784019025957,0.8358215980974043,Down,Down
2008-01-03,0.16436756291713683,0.8356324370828632,Down,Down
2008-01-04,0.1487948533575011,0.8512051466424989,Down,Down
2008-01-07,0.14857834035032802,0.851421659649672,Down,Down
2008-01-08,0.1476379229064988,0.8523620770935012,Down,Down
2008-01-09,0.15066699287541496,0.849333007124585,Down,Down
2008-01-10,0.1705886243192538,0.8294113756807462,Down,Down
2008-01-11,0.1644894210745932,0.8355105789254068,Down,Down
2008-01-14,0.1635611255097552,0.8364388744902448,Down,Down
2008-01-15,0.18753258687091956,0.8124674131290804,Down,Down
2008-01-16,0.21613789344973267,0.7838621065502673,Down,Down
2008-01-17,0.27834462167922536,0.7216553783207746,Down,Down
2008-03-13,0.7086177913196143,0.29138220868038567,Up,Down
2008-03-17,0.7165386378665947,0.28346136213340534,Up,Down
2008-03-18,0.704072931916061,0.29592706808393904,Up,Down
2008-06-04,0.7151729589370003,0.2848270410629997,Up,Down
2008-06-09,0.748768182710344,0.25123181728965605,Up,Down
2008-06-10,0.7691444934408563,0.23085550655914366,Up,Down
2008-06-11,0.7401173899170501,0.25988261008294994,Up,Down
2008-06-12,0.7332525145717919,0.26674748542820814,Up,Down
2008-06-13,0.7416678063440794,0.2583321936559207,Up,Down
2008-06-16,0.7204093716904119,0.2795906283095881,Up,Down
2008-06-18,0.7076240030705372,0.2923759969294628,Up,Down
2008-06-19,0.7392711002152679,0.26072889978473207,Up,Down
2008-06-20,0.8006313846771049,0.19936861532289507,Up,Down
2008-06-23,0.8297778604621808,0.17022213953781912,Up,Down
2008-06-24,0.8574660307795194,0.1425339692204805,Up,Down
2008-06-25,0.8350223216376178,0.1649776783623822,Up,Down
2008-06-26,0.811578484904546,0.18842151509545407,Up,Down
2008-06-27,0.8762572325048616,0.12374276749513835,Up,Down
2008-06-30,0.9048764072267421,0.09512359277325783,Up,Down
2008-07-01,0.941806106347987,0.05819389365201294,Up,Down
2008-07-02,0.8895248159261147,0.1104751840738854,Up,Down
2008-07-03,0.9349888055487341,0.06501119445126591,Up,Down
2008-07-04,0.9090889549631433,0.09091104503685665,Up,Down
2008-07-07,0.9057872774686964,0.0942127225313037,Up,Down
2008-07-08,0.917487059784492,0.08251294021550798,Up,Down
2008-07-09,0.8662049082864351,0.1337950917135649,Up,Down
2008-07-10,0.8647204796898174,0.1352795203101827,Up,Down
2008-07-11,0.9019245321678544,0.09807546783214555,Up,Down
2008-07-14,0.9053502609693106,0.0946497390306894,Up,Down
2008-07-15,0.9493432781394993,0.05065672186050074,Up,Down
2008-07-16,0.9580981470241312,0.04190185297586879,Up,Down
2008-07-17,0.9320154482054882,0.0679845517945118,Up,Down
2008-07-18,0.8923404261717018,0.10765957382829816,Up,Down
2008-07-21,0.8752580590023615,0.12474194099763847,Up,Down
2008-07-22,0.8481708726727903,0.1518291273272097,Up,Down
2008-07-23,0.7595290256760496,0.24047097432395043,Up,Down
2008-07-24,0.7843806591468714,0.21561934085312862,Up,Down
2008-07-25,0.8375154997921922,0.1624845002078078,Up,Down
2008-07-28,0.8367270026547409,0.16327299734525919,Up,Down
2008-07-29,0.8920405498270518,0.10795945017294817,Up,Down
2008-07-30,0.8469361115478449,0.15306388845215507,Up,Down
2008-07-31,0.8343348715644154,0.16566512843558456,Up,Down
2008-08-01,0.8037558500937081,0.1962441499062919,Up,Down
2008-08-04,0.8055932293210335,0.1944067706789665,Up,Down
2008-08-05,0.7647754873414512,0.23522451265854888,Up,Down
2008-08-06,0.7592807364010201,0.24071926359897988,Up,Down
2008-08-07,0.7566105042214216,0.24338949577857838,Up,Down
2008-08-08,0.754362914641883,0.245637085358117,Up,Down
2008-08-11,0.7175940985484379,0.28240590145156214,Up,Down
2008-08-12,0.7442404735908452,0.2557595264091548,Up,Down
2008-08-13,0.7530843997341323,0.24691560026586773,Up,Down
2008-08-14,0.7908969849960636,0.20910301500393635,Up,Down
2008-08-18,0.8054304554386406,0.19456954456135944,Up,Down
2008-08-19,0.8143948573433292,0.18560514265667083,Up,Down
2008-08-20,0.7965771403126082,0.20342285968739182,Up,Down
2008-08-21,0.8450946125158972,0.15490538748410276,Up,Down
2008-08-22,0.829436479918663,0.17056352008133702,Up,Down
2008-08-25,0.8260323456550807,0.1739676543449194,Up,Down
2008-08-26,0.8252581889694957,0.17474181103050435,Up,Down
2008-08-27,0.8424371355915242,0.15756286440847578,Up,Down
2008-08-28,0.8662113882105238,0.13378861178947615,Up,Down
2008-08-29,0.8136494656540351,0.18635053434596494,Up,Down
2008-09-01,0.8177121874064728,0.18228781259352728,Up,Down
2008-09-02,0.7587303278850266,0.24126967211497347,Up,Down
2008-09-04,0.780036676027297,0.21996332397270296,Up,Down
2008-09-05,0.8170853538497387,0.18291464615026126,Up,Down
2008-09-08,0.7673500095862931,0.23264999041370693,Up,Down
2008-09-09,0.7706342463716506,0.22936575362834943,Up,Down
2008-09-10,0.7720427863898344,0.22795721361016563,Up,Down
