Date,Prob_Up,Prob_Down,Prediction,Actual
2020-08-31,0.004503788788280949,0.995496211211719,Down,Up
2020-09-01,0.003991204093097833,0.9960087959069022,Down,Up
2020-09-02,0.0036567690070110626,0.9963432309929889,Down,Up
2020-09-03,0.003075235530538678,0.9969247644694613,Down,Up
2020-09-04,0.004276259450840203,0.9957237405491598,Down,Up
2020-09-07,0.004194503786101644,0.9958054962138984,Down,Up
2020-09-08,0.004521924745507944,0.9954780752544921,Down,Up
2020-09-09,0.004868414718760539,0.9951315852812395,Down,Up
2020-09-10,0.0037594560304732294,0.9962405439695268,Down,Up
2020-09-11,0.0037315867900366007,0.9962684132099634,Down,Up
2020-09-14,0.003937091233292445,0.9960629087667076,Down,Up
2020-09-15,0.0034939687474035974,0.9965060312525964,Down,Up
2020-09-16,0.0031169230868461906,0.9968830769131538,Down,Up
2020-09-17,0.003642763818695549,0.9963572361813045,Down,Up
2020-09-18,0.0037575960236596595,0.9962424039763403,Down,Up
2020-09-21,0.005648278427434095,0.9943517215725659,Down,Up
2020-09-22,0.006613356476327215,0.9933866435236728,Down,Up
2020-09-23,0.00688660606051017,0.9931133939394898,Down,Up
2020-09-24,0.011151807536900704,0.9888481924630993,Down,Up
2020-09-25,0.006280896256283586,0.9937191037437164,Down,Up
2020-09-28,0.004851755606675612,0.9951482443933244,Down,Up
2020-09-29,0.004932460820703755,0.9950675391792962,Down,Up
2020-09-30,0.004808994139399725,0.9951910058606003,Down,Up
2020-10-01,0.0037406452951225244,0.9962593547048775,Down,Up
2020-10-05,0.0033089240544251775,0.9966910759455748,Down,Up
2020-10-06,0.002590109462786594,0.9974098905372134,Down,Up
2020-10-07,0.002329259457242383,0.9976707405427576,Down,Up
2020-10-08,0.002023642415463267,0.9979763575845367,Down,Up
2020-10-09,0.0017280260141060433,0.998271973985894,Down,Up
2020-10-12,0.0017128294040019698,0.998287170595998,Down,Up
2020-10-13,0.0017363247113955094,0.9982636752886045,Down,Up
2020-10-14,0.0016728604919685752,0.9983271395080314,Down,Up
2020-10-15,0.0027204395858838604,0.9972795604141161,Down,Up
2020-10-16,0.002615147097154935,0.9973848529028451,Down,Up
2020-10-19,0.002253033235957602,0.9977469667640424,Down,Up
2020-10-20,0.0024858551541704355,0.9975141448458296,Down,Up
2020-10-21,0.00236373313598226,0.9976362668640177,Down,Up
2020-10-22,0.002577627680997674,0.9974223723190023,Down,Up
2020-10-23,0.0024791349932150597,0.9975208650067849,Down,Up
2020-10-26,0.0031502105362088972,0.9968497894637911,Down,Up
2020-10-27,0.002391619366557629,0.9976083806334424,Down,Up
2020-10-28,0.003255423669340063,0.9967445763306599,Down,Up
2020-10-29,0.010718738738126787,0.9892812612618732,Down,Up
2020-10-30,0.009191438646296679,0.9908085613537033,Down,Up
2020-11-02,0.01152003775041821,0.9884799622495818,Down,Up
2020-11-03,0.009662917895176926,0.9903370821048231,Down,Up
2020-11-04,0.00785559052343554,0.9921444094765645,Down,Up
2020-11-05,0.005998500213510893,0.9940014997864891,Down,Up
2020-11-06,0.00534760353733843,0.9946523964626616,Down,Up
2020-11-09,0.00413564895923102,0.995864351040769,Down,Up
2020-11-10,0.0031362549212331503,0.9968637450787668,Down,Up
2020-11-11,0.0026864206256261847,0.9973135793743738,Down,Up
2020-11-12,0.0027522165634510376,0.997247783436549,Down,Up
2020-11-13,0.002661894809827814,0.9973381051901722,Down,Up
2020-11-14,0.0024809891488717373,0.9975190108511283,Down,Up
2020-11-17,0.0022639479189758838,0.9977360520810241,Down,Up
2020-11-18,0.0016130945203773894,0.9983869054796226,Down,Up
2020-11-19,0.002111945015193961,0.997888054984806,Down,Up
2020-11-20,0.001886869760701515,0.9981131302392985,Down,Up
2020-11-23,0.0017315843152975186,0.9982684156847025,Down,Up
2020-11-24,0.0014573692066558452,0.9985426307933442,Down,Up
2020-11-25,0.0019812435595519817,0.998018756440448,Down,Up
2020-11-26,0.0016705364398001965,0.9983294635601998,Down,Up
2020-11-27,0.0017439898888161887,0.9982560101111838,Down,Up
2020-12-01,0.0014390568877350463,0.998560943112265,Down,Up
2020-12-02,0.0014559630594637163,0.9985440369405363,Down,Up
2020-12-03,0.0014350310578251646,0.9985649689421748,Down,Up
2020-12-04,0.0012156659628912436,0.9987843340371088,Down,Up
2020-12-07,0.0010691176040685813,0.9989308823959314,Down,Up
2020-12-08,0.0010321535090035416,0.9989678464909965,Down,Up
2020-12-09,0.000859429860787797,0.9991405701392122,Down,Up
2020-12-10,0.0009480206125151991,0.9990519793874848,Down,Up
2020-12-11,0.0009160424851071269,0.9990839575148929,Down,Up
2020-12-14,0.0008751510443076871,0.9991248489556923,Down,Up
2020-12-15,0.0008791100693333886,0.9991208899306666,Down,Up
2020-12-16,0.0007528754982563113,0.9992471245017437,Down,Up
2020-12-17,0.0007046615118375676,0.9992953384881624,Down,Up
2020-12-18,0.0007007703331762816,0.9992992296668237,Down,Up
2020-12-21,0.001359036609738018,0.998640963390262,Down,Up
2020-12-22,0.0011310582985512019,0.9988689417014488,Down,Up
2020-12-23,0.000945672687704735,0.9990543273122953,Down,Up
2020-12-24,0.000772665740938705,0.9992273342590613,Down,Up
2020-12-28,0.0006555672842500915,0.9993444327157499,Down,Up
2020-12-29,0.0006139684638006848,0.9993860315361993,Down,Up
2020-12-30,0.0005816399759903668,0.9994183600240096,Down,Up
2020-12-31,0.0005950895131554557,0.9994049104868445,Down,Up
2021-01-01,0.0005764027852830367,0.999423597214717,Down,Up
2021-01-04,0.0004946438999031688,0.9995053561000968,Down,Up
2021-01-05,0.0004588038691766272,0.9995411961308234,Down,Up
2021-01-06,0.0005110471581342146,0.9994889528418658,Down,Up
2021-01-07,0.0005288326106054342,0.9994711673893946,Down,Up
2021-01-08,0.00039560632729163103,0.9996043936727084,Down,Up
2021-01-11,0.0003493059729260395,0.999650694027074,Down,Up
2021-01-12,0.00031722663366817727,0.9996827733663318,Down,Up
2021-01-13,0.0003262025676777913,0.9996737974323222,Down,Up
2021-01-14,0.00031882482657730193,0.9996811751734227,Down,Up
2021-01-15,0.0004786185486425065,0.9995213814513575,Down,Up
2021-01-18,0.0006136926187421121,0.9993863073812579,Down,Up
2021-01-19,0.0005343749510735574,0.9994656250489264,Down,Up
2021-01-20,0.0004576331646910514,0.999542366835309,Down,Up
2021-01-21,0.0005053044977267884,0.9994946955022732,Down,Up
2021-01-22,0.000691291250341175,0.9993087087496588,Down,Up
2021-01-25,0.0008853831114412625,0.9991146168885587,Down,Up
2021-01-27,0.0014174943417051278,0.9985825056582949,Down,Up
2021-01-28,0.0018898703806231598,0.9981101296193768,Down,Up
2021-01-29,0.002306961147957587,0.9976930388520424,Down,Up
2021-02-01,0.0010237466020194264,0.9989762533979806,Down,Up
2021-02-02,0.0007958594386527906,0.9992041405613472,Down,Up
2021-02-03,0.0006705398048540978,0.9993294601951459,Down,Up
2021-02-04,0.000284816464357851,0.9997151835356421,Down,Up
2021-02-05,0.00020463800178904812,0.999795361998211,Down,Up
2021-02-08,0.00015587725034982292,0.9998441227496502,Down,Up
2021-02-09,0.0001637284511237791,0.9998362715488762,Down,Up
2021-02-10,0.0001847682056785871,0.9998152317943214,Down,Up
2021-02-11,0.00020805533551482291,0.9997919446644852,Down,Up
2021-02-12,0.00022271351338631895,0.9997772864866137,Down,Up
2021-02-15,0.0002278942184779087,0.9997721057815221,Down,Up
2021-02-16,0.00021147370131124887,0.9997885262986888,Down,Up
2021-02-17,0.00025459524325222027,0.9997454047567478,Down,Up
2021-02-18,0.00029571086567958815,0.9997042891343204,Down,Up
2021-02-19,0.0003706165899493019,0.9996293834100507,Down,Up
2021-02-22,0.0005812550398385241,0.9994187449601615,Down,Up
2021-02-23,0.0005668260593381103,0.9994331739406619,Down,Up
2021-02-24,0.0003964566714629303,0.9996035433285371,Down,Up
2021-02-25,0.00034362566470114153,0.9996563743352989,Down,Up
2021-02-26,0.0007712509612596286,0.9992287490387404,Down,Up
2021-03-01,0.0005741906853440337,0.999425809314656,Down,Up
2021-03-02,0.00047177751764282405,0.9995282224823572,Down,Up
2021-03-03,0.000305282521354977,0.999694717478645,Down,Up
2021-03-04,0.00039458657109836537,0.9996054134289016,Down,Up
2021-03-05,0.0004918572796301923,0.9995081427203698,Down,Up
2021-03-08,0.0005072474636527158,0.9994927525363473,Down,Up
2021-03-09,0.00042800188822766927,0.9995719981117723,Down,Up
2021-03-10,0.0003933724352576107,0.9996066275647424,Down,Up
2021-03-12,0.0004895809183522726,0.9995104190816477,Down,Up
2021-03-15,0.0005740979759709663,0.999425902024029,Down,Up
2021-03-16,0.0005999420406481715,0.9994000579593518,Down,Up
2021-03-17,0.0007829350579626748,0.9992170649420373,Down,Up
2021-03-18,0.0009868787778681831,0.9990131212221318,Down,Up
2021-03-19,0.0007872767216219323,0.9992127232783781,Down,Up
2021-03-22,0.0008090015630470848,0.9991909984369529,Down,Up
2021-03-23,0.0007445338079714592,0.9992554661920285,Down,Up
2021-03-24,0.0010636679646796043,0.9989363320353204,Down,Up
2021-03-25,0.001429579884652643,0.9985704201153474,Down,Up
2021-03-26,0.001158175448714438,0.9988418245512856,Down,Up
2021-03-30,0.0007648413983083469,0.9992351586016917,Down,Up
2021-03-31,0.015711363263821942,0.9842886367361781,Down,Up
2021-04-01,0.013644690556445238,0.9863553094435548,Down,Up
2021-04-05,0.01652225378380745,0.9834777462161925,Down,Up
2021-04-06,0.01599666526756849,0.9840033347324315,Down,Up
2021-04-07,0.01436035729736751,0.9856396427026325,Down,Up
2021-04-08,0.013802372340913083,0.9861976276590869,Down,Up
2021-04-09,0.014266164876198695,0.9857338351238013,Down,Up
2021-04-12,0.02176793636673302,0.978232063633267,Down,Up
