Fund Name,All-time Return (%),Index All-time Return (%),All-time Annualized Return (%),Index All-time Annualized Return (%),Excess Return (%),Duration (Days),3M Fund Return (%),6M Fund Return (%),1Y Fund Return (%),2Y Fund Return (%),3Y Fund Return (%),4Y Fund Return (%),5Y Fund Return (%)
quant ESG Equity Fund - Growth Option - Direct Plan,192.8183156543732,-59.018995812109054,40.34541664852238,-24.528839789664737,64.87425643818712,1157.0,22.306094373908618,20.807036259787175,41.694865717717214,58.89896041378603,160.2491088278465,,
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,189.9430740037951,-68.14546847139923,35.498485421709816,-27.853478002250732,63.35196342396055,1279.0,25.554642563681178,28.727885425442295,51.28712871287129,49.29164631167563,124.21129860601614,,
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,279.11764705882354,-65.37083630164344,36.78190901550833,-22.060875036298267,58.8427840518066,1553.0,23.58581016299138,20.994993742177726,35.494043447792585,54.2481053051456,170.79831932773112,282.4925816023739,
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,239.79381443298973,-62.918016990401206,35.741601230824706,-21.95151801331795,57.69311924414266,1461.0,45.90526781761842,54.23490875058493,85.06457046603035,117.1277997364954,232.92929292929296,239.79381443298973,
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,138.76762661370407,-65.03286073718411,29.798150098062482,-27.012599488432944,56.810749586495426,1218.0,24.04504932106155,22.495465753703826,42.61843892543406,43.28903456495828,104.28122344944777,,
Mahindra Manulife Focused Fund - Direct Plan -Growth,135.56633885867134,-59.018995812109054,31.036097508265815,-24.528839789664737,55.564937297930555,1157.0,22.018830606947144,22.686125036251404,42.24162258554539,51.23495802611,118.60679714678552,,
Invesco India Focused Fund - Direct Plan - Growth,118.87550200803211,-64.71959249391583,27.235971071108377,-27.411548353707005,54.647519424815385,1187.0,23.163841807909613,26.965637740244603,47.49661705006767,34.73423980222498,86.00682593856655,,
HDFC Dividend Yield Fund - Growth Option Direct Plan,127.56499305417744,-57.08647150628183,30.54432130224638,-23.984334605882573,54.528655908128954,1126.0,21.827357237715812,23.314334874717723,45.88130526047962,57.773802971931765,129.59255180698767,,
UTI Small Cap Fund - Direct Plan - Growth Option,126.74104625975488,-57.08647150628183,30.390916734665964,-23.984334605882573,54.37525134054854,1126.0,16.82311573153951,20.67400825402172,43.02952407097756,43.659641668703344,130.23430987556367,,
HSBC Focused Fund - Direct Growth,124.4780106657561,-68.14546847139923,25.955663618357107,-27.853478002250732,53.80914162060784,1279.0,18.113169659370747,16.73874212653945,37.52314971482013,35.01603774154772,81.32884435971283,,
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,112.124248496994,-64.71959249391583,26.016041906710583,-27.411548353707005,53.42759026041759,1187.0,19.402143260011286,18.004459308807135,37.022653721682865,33.81795195954489,82.50000000000001,,
Edelweiss Small Cap Fund - Direct Plan - Growth,299.0705952145541,-65.57220096935058,32.43875841092279,-19.463818517964192,51.90257692888698,1798.0,19.39653897352463,23.55588208283589,50.15066403779622,56.581448578189864,158.58158754564676,231.54263183834405,
Mirae Asset Midcap Fund- Direct Growth Option,223.3259823576584,-67.21914982107782,29.742227590297432,-21.922907225265487,51.66513481556292,1645.0,19.889235801367835,21.643535978277285,44.784091929257585,47.67420565882247,116.65099408919939,176.98583082868186,
ITI Small Cap Fund - Direct Plan - Growth Option,161.15646115751042,-65.6738098277488,27.721237127751543,-23.855872531692956,51.5771096594445,1432.0,25.18823274973217,33.05767010221102,66.1846102487064,62.64874437205533,111.449032817106,,
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,98.8068778792532,-64.71959249391583,23.528460373475223,-27.411548353707005,50.94000872718223,1187.0,13.889933849190033,10.995357966755602,26.711653992517842,30.361365969991056,71.8648745425804,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,325.29880478087654,-63.19535667077083,32.91441647554911,-17.83694022494837,50.75135670049748,1857.0,15.280777537796986,24.74437627811863,52.0113919544322,51.203966005665734,157.53920386007243,260.64189189189193,330.4435483870968
ICICI Prudential Business Cycle Fund Direct Plan Growth,103.7411526794742,-55.52496880700699,26.772849731641713,-23.66821463423978,50.441064365881495,1095.0,21.531966224366712,20.514354066985646,41.403508771929815,50.48543689320386,103.7411526794742,,
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth,90.10989010989012,-64.71959249391583,21.840973675701658,-27.411548353707005,49.25252202940867,1187.0,18.714909544603866,20.29077117572693,38.29941860465117,42.54681647940076,71.13309352517987,,
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,158.31794175493945,-62.918016990401206,26.755880614941407,-21.95151801331795,48.707398628259355,1461.0,21.23465467153969,22.59839087213213,46.659146818424006,45.64700981716652,118.13897413415168,158.31794175493945,
,,,,,,,,,,,,,
Union Midcap Fund - Direct Plan - Growth Option,282.5515947467167,-75.7865304526468,40.8408283555469,-30.372021614104515,71.21284996965142,1430.0,8.804695837780162,15.753619074652297,44.815340909090914,53.423626787057955,96.15199615199617,,
quant ESG Equity Fund - Growth Option - Direct Plan,210.8753916424446,-58.82153356628744,41.7741258313159,-23.895211607243283,65.66933743855918,1186.0,20.815667864739982,28.431296102802428,55.41496232761995,81.52442250044083,158.0598663543568,,
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,199.52561669829225,-67.99198108230561,35.81565944131007,-27.231824962776596,63.04748440408666,1308.0,16.32277081798084,33.657917019475015,60.01013684744044,62.4806999485332,114.76190476190477,,
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,282.7450980392157,-65.20397966720249,36.297931604071906,-21.617082286924372,57.91501389099628,1582.0,14.08533021624781,19.64449892736744,43.423952975753124,58.95765472312704,134.05275779376498,321.598272138229,
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,252.3711340206186,-62.73934172878432,36.14344118005617,-21.48172212534417,57.62516330540034,1490.0,34.77917981072555,60.318949343339575,98.37492745211838,132.83378746594005,192.3866552609068,283.1838565022421,
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,144.83118172790466,-64.86437560643581,29.963757228014853,-26.372642229156906,56.33639945717176,1247.0,16.211489875183826,24.229063791192175,46.59329420928392,53.80224578914533,92.31279251170047,,
Mahindra Manulife Focused Fund - Direct Plan -Growth,145.4323983016298,-58.82153356628744,31.826989447165978,-23.895211607243283,55.72220105440926,1186.0,18.57189523644818,28.56688943176669,50.48683977880341,64.03099538790755,107.64196180701606,,
Invesco India Focused Fund - Direct Plan - Growth,133.23293172690762,-64.54959791623996,28.94290583425889,-26.749216529353937,55.692122363612825,1216.0,18.21882951653945,32.364672364672366,59.000684462696796,52.32786885245901,86.58634538152612,,
HSBC Focused Fund - Direct Growth,130.8131885790039,-67.99198108230561,26.28989386375944,-27.231824962776596,53.52171882653603,1308.0,11.04813537046164,20.537592111819144,42.717065961225565,45.36743032802439,74.17826854721972,,
HDFC Dividend Yield Fund - Growth Option Direct Plan,128.66640206390161,-56.879697614806446,29.871592287245786,-23.342769964422615,53.214362251668405,1155.0,13.388112576264513,23.235294117647072,48.42844261239213,65.4224391644534,113.61698183166482,,
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,115.33066132264527,-64.54959791623996,25.888642206243652,-26.749216529353937,52.63785873559759,1216.0,11.985409067222497,19.85499163413273,42.79069767441859,41.94187582562746,75.42857142857142,,
quant Quantamental Fund - Growth Option - Direct Plan,115.37520623542126,-46.67409388919577,32.169700289853466,-20.43363077313246,52.60333106298593,1004.0,22.54202723407929,35.00329872152252,66.59747689599529,109.02490199326375,,,
UTI Small Cap Fund - Direct Plan - Growth Option,120.51670079028315,-56.879697614806446,28.390667484124243,-23.342769964422615,51.73343744854686,1155.0,4.263139926952341,12.57662516031951,40.53946721466483,47.92067515027665,106.52413550341353,,
Mirae Asset Midcap Fund- Direct Growth Option,226.06255012028868,-67.06119907232129,29.39588094583867,-21.505232772967588,50.90111371880626,1674.0,12.409717662508198,18.146157198895825,50.119992615839024,57.849274518367544,98.62001587592356,188.88099467140322,
ICICI Prudential Business Cycle Fund Direct Plan Growth,112.63902932254804,-55.31067099473059,27.760475548681395,-23.014380656013543,50.77485620469494,1124.0,16.83333333333334,27.609223300970875,50.21428571428572,64.16861826697892,97.27954971857412,,
ITI Small Cap Fund - Direct Plan - Growth Option,163.04087799555128,-65.50841303632718,27.330938126807027,-23.350840186045563,50.681778312852586,1461.0,13.601410167525362,29.772134338247476,67.65238907279233,80.12185396204995,97.91817980863358,163.04087799555128,
Edelweiss Small Cap Fund - Direct Plan - Growth,292.9503658295432,-65.40631458735469,31.442985954961067,-19.10898264253135,50.55196859749242,1827.0,6.919372629200191,16.309628328943518,51.853125477609666,63.65246036648138,123.33801629671255,237.72093813732153,292.9503658295432
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,103.58946900509174,-64.54959791623996,23.78766616290342,-26.749216529353937,50.53688269225736,1216.0,10.259945614409443,15.572900835593906,32.27155178072122,38.14162325198795,64.37677920340629,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,315.13944223107575,-63.01801773844177,31.71640766007091,-17.511655739064825,49.228063399135735,1886.0,2.964426877470363,16.81614349775785,51.23367198838898,58.05839969662494,124.69002695417788,247.33333333333331,315.13944223107575
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth,95.10489510489512,-64.54959791623996,22.21603534498595,-26.749216529353937,48.965251874339884,1216.0,13.67869615832364,21.986258588382256,43.6029411764706,50.462249614791986,69.9738903394256,,
,,,,,,,,,,,,,
Union Midcap Fund - Direct Plan - Growth Option,282.9268292682927,-75.65560599678632,39.85537712317393,-29.740551121848025,69.59592824502195,1461.0,4.881808838643368,15.050732807215345,47.89855072463767,48.59847105933747,91.28397375820056,282.9268292682927,
quant ESG Equity Fund - Growth Option - Direct Plan,203.8484768411914,-58.598877812618625,39.55887487620782,-23.239975670455017,62.798850546662834,1217.0,9.772728822458463,22.4285703421475,52.23311804366947,54.24229794532033,143.16506555495138,,
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,204.26944971537006,-67.81891078142307,35.435374065269066,-26.586462112956223,62.021836178225286,1339.0,10.28198074277855,27.667197452229296,61.724659606656594,60.1898101898102,113.08970099667772,,
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,286.8627450980393,-65.01583438635903,35.817631050147455,-21.15315537238246,56.97078642252991,1613.0,5.058572949946748,19.178495922681975,41.84040258806614,50.78333970194879,125.22831050228311,482.0058997050147,
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,250.5154639175258,-62.53786992402615,35.11868155949114,-20.991574696847014,56.11025625633815,1521.0,15.293319769413365,44.00677678949598,94.3967981703831,122.80471821756227,196.68411867364745,360.08119079837616,
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,148.02284011916583,-64.67439405521495,29.61874450290718,-25.709502968063425,55.32824747097061,1278.0,9.841148375860888,24.4408460177873,49.37113876811377,47.13169800650359,92.71527777777776,,
Invesco India Focused Fund - Direct Plan - Growth,140.1606425702811,-64.35791433310972,29.233121250577575,-26.063568050439343,55.29668930101692,1247.0,12.936732766761105,33.33333333333333,63.723477070499676,52.74584929757344,91.36000000000001,,
Mahindra Manulife Focused Fund - Direct Plan -Growth,149.3690773315302,-58.598877812618625,31.52859205747236,-23.239975670455017,54.768567727927376,1217.0,11.577134924942829,24.99090415219222,51.10959803809328,59.10304968183576,106.63535615704691,,
HSBC Focused Fund - Direct Growth,130.47674523706698,-67.81891078142307,25.55935135873961,-26.586462112956223,52.14581347169583,1339.0,4.949100454574559,18.03177509527898,41.88785636117448,40.243835365294714,71.93203272498425,,
HDFC Dividend Yield Fund - Growth Option Direct Plan,129.4999007739631,-56.64654217562909,29.13185825582463,-22.68006946486494,51.81192772068957,1186.0,4.755650165315462,18.841845647929308,47.496970856450496,59.21387760721417,110.56991988346687,,
quant Quantamental Fund - Growth Option - Direct Plan,119.46103809903093,-46.38575581244182,31.94170398350682,-19.734528358959114,51.67623234246594,1035.0,13.971685337929332,34.18286595511546,66.75288370786112,88.44487868425338,,,
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,114.32865731462924,-64.35791433310972,24.999423565139665,-26.063568050439343,51.06299161557901,1247.0,4.698972099853161,16.82140906608412,44.72259810554805,34.782608695652186,72.36099919419823,,
ICICI Prudential Business Cycle Fund Direct Plan Growth,119.61577350859451,-55.069031684373094,28.224670437260514,-22.339809880529504,50.564480317790014,1155.0,12.714063310845871,28.21723730814638,55.58739255014324,65.80152671755725,105.2930056710775,,
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,107.42140143861634,-64.35791433310972,23.80660822590459,-26.063568050439343,49.87017627634393,1247.0,4.549875495852424,15.387079551521621,34.64979013641135,36.06234716395952,65.6572991552296,,
ITI Small Cap Fund - Direct Plan - Growth Option,163.65257900700888,-65.32191385469805,26.765321323435142,-22.824407449568273,49.589728773003415,1492.0,6.428973795335091,25.70636731100172,65.57308997463183,77.12380522739448,96.98041029419834,287.4281132919101,
Mirae Asset Midcap Fund- Direct Growth Option,220.1984763432237,-66.88309594754112,28.291610844510394,-21.06782906309378,49.35943990760417,1705.0,2.4405105509588956,13.785487835286578,48.53754940711464,49.05044095002567,93.2776668481878,285.0874020494274,
Edelweiss Small Cap Fund - Direct Plan - Growth,289.16353569309865,-65.21926335002574,30.59608466295294,-18.736220950503814,49.332305613456754,1858.0,0.9567291661322941,14.398651398011978,50.32080659945004,54.087065455684304,114.69481263295698,360.18940722553486,250.67712045616534
UTI Small Cap Fund - Direct Plan - Growth Option,113.58713391294026,-56.64654217562909,26.307487247034935,-22.68006946486494,48.98755671189987,1186.0,-3.002331253621521,7.9779786787207305,40.13082329121811,38.399271930218106,93.64306467233402,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,315.13944223107575,-62.818052760487355,31.13093838043577,-17.16945471846616,48.30039309890193,1917.0,1.3865239601070307,13.168612544121643,51.01449275362317,49.23021840315073,117.19645648775403,361.5725359911406,287.0009285051068
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,164.89721753541733,-62.53786992402615,26.336094993525407,-20.991574696847014,47.32766969037242,1521.0,7.783708686750512,20.408700427034326,53.10209922562924,48.97837719470633,98.48663933690418,250.09830181957327,
,,,,,,,,,,,,,
Union Midcap Fund - Direct Plan - Growth Option,305.44090056285177,-76.99201072575794,40.87112110837439,-30.21107190326393,71.08219301163832,1491.0,7.565953210552512,25.16652186504488,48.93177119228118,54.63327370304114,100.64995357474467,259.567387687188,
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,226.28083491461103,-69.58551708139858,37.0669471911752,-27.19185673818102,64.25880392935622,1369.0,12.532722513089013,41.29005751848809,63.996185026227955,73.77463365336028,118.76590330788805,,
quant ESG Equity Fund - Growth Option - Direct Plan,216.06488996262888,-60.87162510173349,40.05085104975752,-24.016142108315318,64.06699315807283,1247.0,7.938907187655114,32.0158616910991,51.20657351181743,58.77037872790281,135.76929575085182,,
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,315.29411764705884,-66.93631777810106,37.205202134382546,-21.797314980195726,59.00251711457827,1643.0,9.542280837858799,35.378715244487054,47.49303621169917,56.83080340614586,106.63414634146342,419.11764705882354,
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,282.06185567010317,-64.59438313130798,37.086506444276736,-21.678277338074725,58.76478378235146,1551.0,12.439320388349518,64.0548915449314,99.24731182795699,136.20140216698536,218.38487972508594,358.6633663366337,
Invesco India Focused Fund - Direct Plan - Growth,157.83132530120477,-66.31451476560996,31.0902815210766,-26.729223398450962,57.81950491952756,1277.0,17.798165137614674,45.08474576271187,69.72901520158624,68.6145764937623,104.45859872611464,,
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,156.2045680238332,-66.61362108350599,30.022040665361672,-26.37063226080655,56.39267292616822,1308.0,7.3028917937605815,33.10392504849562,47.905798181547176,58.97442217279053,97.69961685823755,,
Mahindra Manulife Focused Fund - Direct Plan -Growth,160.2195551224557,-60.87162510173349,32.3034076148891,-24.016142108315318,56.31954972320442,1247.0,10.465508944626885,34.78872223824633,52.84583710539379,68.47028377195241,112.26487788655739,,
quant Quantamental Fund - Growth Option - Direct Plan,134.8352961256187,-49.328952076149726,33.98899729802534,-20.783724202210564,54.7727215002359,1065.0,12.645832101483226,46.3299635448363,70.34555809282747,99.0484074487836,,,
HSBC Focused Fund - Direct Growth,141.81036647216558,-69.58551708139858,26.54392569547719,-27.19185673818102,53.73578243365821,1369.0,7.721182023577833,27.232902482588067,42.45405814765291,51.155768168349155,81.33637602898094,,
HDFC Dividend Yield Fund - Growth Option Direct Plan,138.96606469537608,-59.02646447092682,29.886225345677374,-23.495444002290043,53.38166934796742,1216.0,5.010028778233179,27.930942895086318,48.212197673703,65.90658583631853,120.0767613999817,,
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,125.75150300601203,-66.31451476560996,26.20509530423707,-26.729223398450962,52.93431870268803,1277.0,6.4241851676901245,27.072758037225046,46.966731898238756,46.39376218323587,76.29107981220659,,
ITI Small Cap Fund - Direct Plan - Growth Option,184.32345658286818,-67.22559477237252,28.478825688613995,-23.472507600887383,51.95133328950138,1522.0,8.870925621627695,36.29358776399108,71.0286980175836,89.09660581700442,104.04424498893121,264.42038730500263,
UTI Small Cap Fund - Direct Plan - Growth Option,129.25828115881822,-59.02646447092682,28.279356771138797,-23.495444002290043,51.77480077342884,1216.0,1.110180507934847,18.12006319115323,44.14973009278838,47.54857026455835,101.81715280801045,,
ICICI Prudential Business Cycle Fund Direct Plan Growth,124.97472194135489,-57.53555266355011,28.369878482196032,-23.18861984543905,51.55849832763508,1185.0,10.42183622828785,34.197828709288316,53.66022099447514,69.71777269260107,107.36253494874184,,
Edelweiss Small Cap Fund - Direct Plan - Growth,316.452442159383,-67.12857934819789,31.758387478648476,-19.35298131200951,51.11136879065799,1888.0,4.355581983053356,24.59695311344475,52.44851424228164,65.10524871624006,126.24482999409139,332.08863356585965,283.81629305631486
Mirae Asset Midcap Fund- Direct Growth Option,240.12630312750596,-68.70107454165864,29.37299120596326,-21.680089032875426,51.05308023883869,1735.0,5.196093628894729,26.118792744573287,52.31404587691338,58.3341110592627,98.82221961795382,263.17028791608686,
BANK OF INDIA Small Cap Fund Direct Plan Growth,353.784860557769,-64.85918510975422,32.78172004382889,-17.803315987038392,50.585036030867286,1947.0,6.697892271662761,23.00215982721383,56.77907777013078,67.50000000000001,122.02729044834311,341.47286821705427,335.5640535372849
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,109.69550634445969,-66.31451476560996,23.571575201581574,-26.729223398450962,50.300798600032536,1277.0,5.47698780915406,20.127671641963797,31.414335188385966,40.690557366826404,67.70354450629803,,
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,178.02881303475334,-64.59438313130798,27.206282705611073,-21.678277338074725,48.884560043685795,1551.0,7.630469314637529,30.485427794958298,54.470218879311304,57.891096294280395,105.5779068823221,226.895175490081,
,,,,,,,,,,,,,
Union Midcap Fund - Direct Plan - Growth Option,315.75984990619133,-77.36468126338102,40.73702416215195,-29.97268314777578,70.70970730992772,1522.0,8.68072584600294,18.24973319103523,42.921638181231856,65.6822429906542,95.41446208112875,263.8752052545156,
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,236.6223908918406,-70.07815385924569,37.22514892868478,-26.989943217606704,64.21509214629148,1400.0,12.385175799809934,30.729550478997776,65.87190275829825,89.7326203208556,109.32153392330382,,
quant ESG Equity Fund - Growth Option - Direct Plan,225.54641198897744,-61.50540462656922,40.088837543352085,-23.86416185501641,63.95299939836849,1278.0,4.719260752361757,26.51727426098439,53.45830812484431,76.97437949538791,127.37800979480993,,
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,318.921568627451,-67.47186480407382,36.66276555503145,-21.71966318605011,58.382428741081554,1674.0,9.451844262295078,24.868497954412618,47.09122203098105,73.41720779220778,92.47747747747746,406.2796208530806,
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,285.5670103092784,-65.16786350441053,36.5291282383325,-21.598319103518058,58.127447341850555,1582.0,9.42071386775892,47.47634069400631,98.30328738069989,148.17518248175182,189.24980665119875,382.5806451612903,
Invesco India Focused Fund - Direct Plan - Growth,156.92771084337346,-66.86013340888915,30.12434591671309,-26.52274472560595,56.64709064231904,1308.0,10.15927679724494,30.229007633587795,62.3730964467005,75.63486616334934,91.82908545727136,,
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,160.2542204568024,-67.15439496999363,29.78780825242886,-26.176298063175953,55.96410631560481,1339.0,6.299458516700808,23.53218447151099,45.84246903137487,69.51108293932357,91.01749271137025,,
Mahindra Manulife Focused Fund - Direct Plan -Growth,161.98653633895813,-61.50540462656922,31.662325647551313,-23.86416185501641,55.52648750256772,1278.0,6.744887045019931,26.56943563728598,50.111954967325104,75.13660112471584,99.06764485882451,,
quant Quantamental Fund - Growth Option - Direct Plan,137.43623295594622,-50.149693360693306,33.37305947397271,-20.692444914970764,54.065504388943474,1096.0,10.243067020634953,35.09408921211077,67.05026084404062,113.98844622194876,137.43623295594622,,
HDFC Dividend Yield Fund - Growth Option Direct Plan,141.00019845207385,-59.690130875319355,29.36519357996772,-23.351628453611962,52.71682203357968,1247.0,5.393794749403335,19.504034638850612,44.873247837757226,72.24310332600524,105.53439959380553,,
ITI Small Cap Fund - Direct Plan - Growth Option,194.68460150249717,-67.75645625143842,28.91771499000908,-23.357474535112267,52.27518952512135,1553.0,12.029964220040759,27.26761916414041,67.48543451944347,107.75364677338224,89.04976340003904,295.3129618421608,
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,125.05010020040079,-66.86013340888915,25.401928099128245,-26.52274472560595,51.924672824734195,1308.0,4.513727315030258,17.04012506513809,40.02493765586036,52.064996614759664,66.00147819660016,,
HSBC Focused Fund - Direct Growth,134.8555302246638,-70.07815385924569,24.931819021878376,-26.989943217606704,51.921762239485076,1400.0,1.7513477763322203,12.992974419930615,33.52366161154758,53.350995462057014,67.30436275702205,,
UTI Small Cap Fund - Direct Plan - Growth Option,129.13662304778293,-59.690130875319355,27.46781980802966,-23.351628453611962,50.819448261641625,1247.0,3.9089657275879284,8.338750333203954,33.81932450308174,58.337775955163686,85.74131682755524,,
