Fund Name,All-time Return (%),Index All-time Return (%),All-time Annualized Return (%),Index All-time Annualized Return (%),Excess Return (%),Duration (Days),3M Fund Return (%),6M Fund Return (%),1Y Fund Return (%),2Y Fund Return (%),3Y Fund Return (%),4Y Fund Return (%),5Y Fund Return (%)
quant ELSS Tax Saver Fund - Growth Option - Direct Plan,604.4159978023027,-58.55092648860655,27.950426262775196,-10.52334118291568,38.473767445690875,2891.0,3.7920745206945203,14.731001907918959,63.26540357831969,144.3432732244399,154.61660091849566,145.32383676975408,234.2407236074962
Axis Small Cap Fund - Direct Plan - Growth,598.7817258883249,-58.55092648860655,27.82076279776955,-10.52334118291568,38.34410398068523,2891.0,6.945307644499687,20.353208602902605,60.705113238384314,100.20360674810935,141.93321616871702,122.75080906148868,211.44796380090494
Kotak-Small Cap Fund - Growth - Direct,582.6490979708882,-58.55092648860655,27.44437833330535,-10.52334118291568,37.96771951622103,2891.0,5.174766511940041,20.26026346080061,73.47224912601118,136.16214383484234,151.54218607886148,110.54970891177788,207.8256457262579
DSP Small Cap Fund - Direct Plan - Growth,577.8410372040587,-58.55092648860655,27.330699908675072,-10.52334118291568,37.85404109159075,2891.0,6.966917814921225,20.23216749655048,60.29994001199759,115.30321748939141,118.80163033589287,63.84706571650472,134.9163866531218
Shriram ELSS Tax Saver Fund - Direct Growth,63.12890636756724,-45.07389243468921,18.797134924185688,-19.014332105551468,37.81146702973716,1037.0,-1.7290874697062038,11.243988041076312,20.990832787665944,43.01722166517143,,,
Kotak Emerging Equity Scheme - Growth - Direct,544.1094360692349,-58.55092648860655,26.512752672103336,-10.52334118291568,37.03609385501902,2891.0,3.078886903242267,12.433516192809991,49.16782118777131,84.1760748089862,103.02710313269974,81.2737109120704,162.813252619931
,,,,,,,,,,,,,
Edelweiss Small Cap Fund - Direct Plan - Growth,154.86454419616373,-44.767366002784584,37.676694335895334,-18.361927200290474,56.03862153618581,1068.0,5.220834353824801,11.86477455192467,65.1419053110385,111.73813044192545,,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,181.2749003984064,-40.9541866852525,39.78464136706623,-15.686849202274145,55.471490569340375,1127.0,6.525839305922282,11.841584158415836,70.32569360675514,138.51351351351352,184.67741935483872,,
DSP Healthcare Fund - Direct Plan - Growth,128.28382512582655,-40.9541866852525,30.646828030404794,-15.686849202274145,46.33367723267894,1127.0,-2.19027484143762,-1.4821124361158389,18.75962624499435,92.71848704490544,128.19374568412744,,
Tata Small Cap Fund-Direct Plan-Growth,128.31904132592732,-42.18263556622113,29.721506813113162,-15.860272333604586,45.58177914671775,1158.0,2.6674649699742536,6.480747753634263,70.59260249157347,98.46944504426688,129.53698616452724,,
Invesco India Smallcap Fund - Direct Plan - Growth,122.26600985221674,-42.18263556622113,28.62752318078585,-15.860272333604586,44.487795514390434,1158.0,1.6674177557458199,6.415094339622638,60.22727272727272,87.84346378018317,127.19033232628398,,
Axis Growth Opportunities Fund - Direct Plan - Growth,117.36526946107786,-43.221317337182626,26.939851228219226,-15.961918949704279,42.9017701779235,1188.0,-1.4479638009049787,8.19672131147542,45.588235294117645,73.40764331210191,113.5294117647059,,
Sundaram Services Fund Direct Plan - Growth,114.89482717330569,-42.90371755254931,25.741029161431705,-15.448344488751008,41.189373650182716,1219.0,-1.8078276887162354,11.977766569781062,46.79231136255199,64.32593700402882,109.09655808534396,,
SBI Small Cap Fund - Direct Plan - Growth,746.238029090321,-58.3196114150945,30.57415169332689,-10.355430134591348,40.92958182791824,2922.0,1.2903850129540002,9.269023662967378,47.89059479510928,86.44580215466777,124.2195335214515,77.48535577753114,193.82359095804136
Mirae Asset Healthcare Fund Direct Growth,133.23164731352094,-37.646392360428685,27.314215561841525,-12.601596579334394,39.91581214117592,1280.0,-1.010733826170492,-2.9562297834008837,26.750093587892394,101.81369209809266,127.06457175704158,,
